Revenus fiscaux des ménages - Année 2003,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
ZE1990,REG,LIBGEO,MEN99,PSDC99,NBUC03,RFUCQ103,RFUCQ203,RFUCQ303,RFUCIQ03,RFUCD103,RFUCD203,RFUCD303,RFUCD403,RFUCD603,RFUCD703,RFUCD803,RFUCD903,RFUCRD03,RFUCET03,RFUCMO03,RFUCGI03
4287,42,Saint-Louis,21991,52400,35247.3,13839,21562,31136,17297,8144,12218,15425,18461,24968,28896,33917,42658,5.2,16361.15,24326.97,0.3335
4288,42,Altkirch,21581,58760,39381.1,13400,19050,26043,12643,9288,12253,14505,16741,21436,24327,28185,34539,3.7,13893.19,21178.40,0.2925
4291,42,Haguenau-Niederbronn,49146,134764,88036.0,12384,17318,22967,10583,8337,11278,13439,15418,19323,21546,24611,29741,3.6,12614.58,18934.03,0.2848
4292,42,Saverne-Sarre-Union,37853,103474,67664.2,11550,16088,21466,9916,7907,10456,12480,14250,18030,20147,23065,28051,3.5,12081.79,17807.83,0.2880
4293,42,Molsheim-Schirmeck,40729,109586,72885.2,12644,17415,23231,10587,8708,11512,13686,15543,19338,21752,24983,30796,3.5,14203.78,19548.90,0.2918
4294,42,Colmar-Neuf-Brisach,71337,179960,118894.9,12080,17227,23433,11353,7710,10895,13185,15229,19391,21886,25365,31713,4.1,14191.83,19423.17,0.3139
4295,42,Sélestat-Sainte-Marie-aux-Mines,38892,103209,69851.3,11825,16596,22151,10326,7924,10706,12863,14742,18550,20804,23707,28944,3.7,14517.86,18376.71,0.2949
4301,43,Vesoul,28995,71958,47135.0,9975,14642,20095,10120,6418,8947,10977,12775,16566,18796,21724,26766,4.2,11166.51,16293.54,0.3140
4302,43,Lure-Luxeuil,31557,80284,52464.5,9495,13881,18877,9382,6031,8539,10470,12241,15629,17665,20269,24953,4.1,11515.30,15406.52,0.3126
4303,43,Belfort,55835,137408,89222.3,10547,15735,21755,11208,6191,9289,11657,13759,17873,20262,23501,29254,4.7,16749.03,17496.38,0.3260
4304,43,Gray,15730,39112,25728.9,9513,13669,18889,9376,6172,8493,10394,12026,15506,17565,20509,25684,4.2,11270.55,15456.45,0.3175
4305,43,Montbéliard,76036,194539,127226.7,10186,15019,20565,10379,6322,9056,11201,13149,16963,19208,22185,27192,4.3,12918.37,16578.73,0.3135
4306,43,Dole,30346,74816,50137.5,10240,14851,20080,9840,6392,9093,11236,13083,16720,18856,21685,26876,4.2,11522.53,16412.80,0.3110
4307,43,Besançon,103203,248452,160981.7,10577,15661,21592,11015,6356,9392,11688,13714,17728,20131,23457,29467,4.6,15264.88,17717.97,0.3318
4308,43,Morteau,16727,42897,28877.8,11611,16785,23756,12145,7661,10463,12631,14612,19123,22007,25879,31902,4.2,12180.10,18834.91,0.3044
4309,43,Revermont,10570,25318,16284.2,9817,13964,19163,9346,6591,8900,10655,12380,15786,17857,20823,26074,4.0,11744.25,15864.82,0.3147
4310,43,Pontarlier,20205,51552,35092.5,11171,16099,22292,11121,7226,10087,12145,14117,18207,20782,24267,30037,4.2,11727.46,18009.00,0.3059
4311,43,Lons-le-Saunier,33052,77674,53020.5,10328,14930,20430,10102,6699,9326,11316,13166,16866,19059,21973,27613,4.1,12605.74,16795.08,0.3147
4312,43,Champagnole,8956,21643,14296.1,9904,14053,18958,9054,6474,8983,10793,12399,15866,17760,20616,25932,4.0,14314.45,15901.09,0.3123
4313,43,Saint-Claude,20912,51406,34253.9,10977,15780,21626,10649,6946,9814,12018,13862,17871,20188,23495,29117,4.2,12495.53,17655.00,0.3089
5201,52,Nantes,323522,795359,528018.3,11211,16056,22199,10988,7054,10053,12246,14182,18137,20628,24131,30490,4.3,17253.97,18333.54,0.3240
5202,52,Saint-Nazaire,109328,267796,190519.0,10636,15056,20708,10072,7007,9583,11603,13323,16950,19257,22454,28218,4.0,18802.56,17198.97,0.3170
5203,52,Châteaubriant,32424,83407,56897.0,9213,13045,17563,8350,6238,8371,10010,11511,14576,16448,18858,23169,3.7,10309.41,14456.26,0.3007
5204,52,Angers,150180,371809,238605.2,10411,15086,20894,10483,6372,9295,11427,13275,17047,19418,22713,28864,4.5,13856.50,17208.24,0.3305
5205,52,Choletais,77373,209258,137226.5,10355,14096,18613,8258,7168,9459,11187,12670,15655,17507,20015,24928,3.5,12140.06,15900.83,0.2944
5206,52,Saumur-Bauge,51961,131522,86502.4,9426,13437,18386,8960,6024,8465,10284,11883,15162,17143,19963,25048,4.2,13272.37,15248.32,0.3208
5207,52,Segréen sud Mayenne,29720,76537,50862.2,9645,13309,17703,8058,6406,8756,10413,11868,14872,16615,18974,23513,3.7,11175.85,14874.37,0.3016
5208,52,Laval,47814,119355,79896.9,10866,15248,20500,9634,7072,9802,11826,13587,17056,19174,22138,27540,3.9,14335.54,17157.69,0.3097
5209,52,Mayenne nord et est,48593,121768,80785.9,9772,13511,18165,8393,6521,8909,10605,12035,15124,17056,19541,24041,3.7,11256.04,15164.89,0.3002
5210,52,Le Mans,129175,317183,207871.9,10953,15600,21178,10225,6753,9785,11985,13845,17527,19800,22865,28442,4.2,13036.19,17436.14,0.3145
5211,52,Sarthe nord,38552,94585,63479.8,10368,14217,19016,8648,6952,9456,11158,12669,15907,17818,20434,24921,3.6,12544.45,15795.35,0.2937
5212,52,Sarthe sud,47521,118083,79327.4,10032,13971,18644,8612,6547,9088,10876,12428,15549,17464,20065,24691,3.8,12538.04,15548.84,0.3012
5213,52,La Roche-sur-Yon,60571,153909,105834.1,10675,15023,20105,9430,7231,9676,11596,13344,16787,18873,21641,26704,3.7,13787.30,16910.07,0.3057
5214,52,Vendée est,39960,109013,73344.9,10577,14298,18571,7994,7569,9742,11395,12875,15805,17552,19776,23982,3.2,11477.17,15884.64,0.2776
5215,52,Vendée sud,39097,98511,65793.5,9639,13539,18450,8811,6499,8762,10457,11987,15213,17252,19952,24867,3.8,11514.50,15317.27,0.3081
5216,52,Vendée ouest,66949,153966,116536.2,10666,14885,20510,9844,7288,9702,11561,13195,16727,19045,22265,28177,3.9,14633.56,17309.29,0.3175
5320,53,Dinan,36374,88467,60831.0,9924,14246,19548,9624,6622,8997,10814,12532,16119,18251,21209,26562,4.0,11951.42,16192.85,0.3164
5321,53,Guingamp,38518,88267,60189.6,9368,13709,19003,9636,6089,8405,10263,11979,15541,17695,20636,25969,4.3,14072.62,15623.88,0.3282
5323,53,Lannion,40545,93105,64769.2,10497,15246,21601,11104,6824,9466,11457,13316,17395,20021,23469,29815,4.4,12523.56,17445.23,0.3213
5324,53,Saint-Brieuc,87964,210187,145254.8,10730,15305,20922,10192,6975,9628,11708,13515,17192,19473,22645,28413,4.1,13831.76,17379.45,0.3190
5330,53,Brest,154432,371708,239992.2,11073,15543,21017,9944,7141,10009,12040,13812,17417,19644,22747,28292,4.0,15998.49,17405.98,0.3077
5331,53,Morlaix,52162,125474,84287.1,10265,14567,19919,9654,6980,9328,11163,12878,16392,18628,21608,27233,3.9,13256.53,16579.57,0.3129
5332,53,Quimper,115813,269297,186598.1,11081,15440,21091,10010,7395,10045,12010,13759,17351,19649,22865,28674,3.9,17822.63,17598.27,0.3096
5333,53,Carhaix,30547,69298,45559.0,9428,13399,18347,8919,6215,8641,10248,11864,15152,17148,19810,24644,4.0,14082.75,15064.37,0.3111
5340,53,Fougères,27053,67014,44082.4,10129,13920,18428,8299,6901,9233,10939,12470,15439,17289,19777,24388,3.5,11593.08,15580.94,0.2969
5341,53,Rennes,237189,579498,381884.1,11522,16406,22504,10982,7408,10338,12583,14507,18475,20960,24406,30683,4.1,14474.54,18656.31,0.3170
5342,53,Saint-Malo,51814,121466,83827.9,10164,14729,20899,10735,6395,9112,11142,12938,16787,19344,22780,29458,4.6,14664.00,17290.60,0.3396
5343,53,Vitré,24667,66351,45007.3,10615,14493,19133,8518,7495,9684,11429,12956,16121,17949,20552,25384,3.4,12026.84,16310.05,0.2901
5344,53,Redon,28304,69896,47907.0,9823,13912,18646,8823,6574,8906,10725,12355,15578,17518,20040,24673,3.8,10875.56,15480.83,0.3022
5350,53,Auray,31716,76394,55189.5,10752,15118,21026,10274,7237,9805,11661,13350,17058,19497,23020,29601,4.1,14341.71,17645.46,0.3239
5351,53,Ploërmel,23772,58964,39529.6,9932,13997,18682,8750,6846,9040,10823,12473,15621,17507,20038,24297,3.5,10728.87,15517.34,0.2945
5352,53,Vannes,70315,172533,120424.0,11070,15748,21702,10632,7331,9956,12097,13944,17733,20151,23637,30144,4.1,14853.27,18193.16,0.3225
5353,53,Lorient,109198,259101,176582.5,10601,15040,20522,9921,6796,9547,11571,13354,16905,19145,22180,27752,4.1,14111.26,16900.09,0.3126
5354,53,Pontivy-Loudéac,49285,119177,79660.9,9882,14027,18844,8962,6798,9019,10701,12360,15739,17648,20276,24842,3.7,13358.85,15684.84,0.3040
5401,54,Nord-Poitou,21111,51094,34042.3,9341,13294,18242,8901,6175,8438,10156,11763,15015,16988,19768,24853,4.0,14467.74,15333.12,0.3261
5402,54,Châtellerault,34409,83619,56425.5,9871,14534,19887,10016,5930,8788,10876,12731,16419,18531,21456,26583,4.5,13313.71,16231.95,0.3293
5403,54,Montmorillon,18523,43868,28860.3,9445,13507,18651,9206,6304,8541,10280,11887,15223,17355,20287,25242,4.0,11330.28,15324.14,0.3142
5404,54,Haute-Charente,27980,66326,43353.8,8441,12369,17407,8966,5286,7519,9251,10805,14122,16154,18867,23649,4.5,10982.63,14088.88,0.3331
5405,54,Angoulême,85174,205503,137319.6,9973,14716,20312,10339,5959,8877,11010,12911,16677,18956,21971,27401,4.6,11846.26,16405.73,0.3253
5406,54,Sud Charentes,31130,75316,49310.6,8453,12344,17418,8965,5134,7550,9203,10763,14047,16208,18900,23867,4.6,11124.30,14056.15,0.3332
5407,54,Cognac,33101,80274,53219.0,9886,14393,19979,10093,6211,8859,10865,12617,16360,18599,21748,27563,4.4,13364.64,16482.43,0.3339
5408,54,Saintonge intérieure,47607,113620,77502.3,9295,13661,19204,9909,5648,8324,10191,11906,15569,17883,20850,26210,4.6,11490.70,15501.85,0.3313
5409,54,Saintonge maritime,70763,162445,116980.9,9755,14245,20131,10376,6049,8759,10669,12456,16206,18664,21975,28104,4.6,14242.10,16511.27,0.3384
5410,54,La Rochelle,88900,208564,144245.2,10673,15530,21951,11278,6542,9492,11705,13599,17704,20290,23907,30443,4.7,15623.72,17986.16,0.3381
5411,54,Sud Deux-Sèvres,80397,195215,132981.5,10244,14838,20730,10486,6651,9224,11185,13017,16832,19203,22554,28557,4.3,13042.54,16987.18,0.3240
5412,54,Nord Deux-Sèvres,48446,123666,81899.1,9505,13167,17692,8187,6467,8682,10263,11704,14698,16565,19097,23626,3.7,12223.69,14945.70,0.3065
5413,54,Poitiers,99727,230558,147552.4,10811,15826,21956,11145,6644,9594,11890,13867,17941,20397,23827,30109,4.5,16166.96,17933.66,0.3279
7201,72,Nord-est-de-la-Dordogne,19173,44293,29048.1,8894,12839,17869,8975,5657,8016,9700,11349,14499,16601,19309,24267,4.3,10541.34,14502.68,0.3206
7202,72,Périgueux,66844,156922,103670.2,9882,14603,20349,10467,6039,8826,10879,12723,16609,18942,22104,27684,4.6,13175.26,16492.25,0.3295
7203,72,Terrasson,12320,29980,19817.2,8898,13236,18669,9771,5237,7887,9777,11516,15087,17303,20196,25401,4.9,10971.64,14862.01,0.3298
7204,72,Sarlat-la-Canéda,17379,41255,28168.1,9165,13689,19446,10281,5782,8245,10103,11937,15666,17973,21271,27077,4.7,12811.39,15854.03,0.3408
7205,72,Bergerac,36749,88029,58484.5,9244,13844,19622,10378,5468,8209,10229,12105,15841,18166,21385,27094,5.0,14173.88,15920.17,0.3447
7206,72,Dax,48707,118445,82119.4,10487,14973,20341,9854,6792,9439,11463,13236,16849,18996,22003,27465,4.0,12924.45,16842.02,0.3137
7207,72,Marmande-Casteljaloux,25825,61813,41920.6,9086,13347,18690,9604,5580,8143,9986,11688,15194,17342,20352,25768,4.6,13172.77,15405.92,0.3404
7210,72,Agen,62794,149845,102114.9,9356,14221,20149,10793,5241,8216,10372,12328,16263,18663,21930,27812,5.3,12661.17,16180.46,0.3458
7211,72,Lacq-Orthez,25720,65035,42746.3,10125,14505,19885,9760,6595,9116,11024,12784,16341,18563,21536,26796,4.1,21079.79,16288.70,0.3133
7212,72,Oloron-Mauléon,17112,42826,27851.6,9944,14261,19549,9605,6318,8891,10877,12638,16102,18265,21089,26248,4.2,12587.25,15970.44,0.3124
7213,72,Pau,100110,243730,162898.4,10761,15842,22477,11716,6585,9578,11849,13847,18052,20759,24545,31111,4.7,13382.33,18106.97,0.3323
7214,72,Libourne-Montpon-Sainte-Foy-la-Grande,59346,144716,96364.0,9054,13611,19293,10239,5355,8010,10038,11817,15569,17896,21065,27005,5.0,15679.83,15952.43,0.3589
7215,72,Langon-Bazas-La Réole,27332,67519,46134.1,9256,13811,19264,10008,5540,8271,10191,12024,15732,17937,20864,26495,4.8,12380.35,15671.37,0.3379
7216,72,Villeneuve-sur-Lot-Fumel,36263,87663,58633.3,8559,12939,18391,9832,4858,7521,9477,11240,14806,17041,20100,25766,5.3,13583.66,14992.52,0.3528
7271,72,Bordeaux-Médoc,26416,66167,45175.8,9777,14222,19656,9879,5989,8739,10713,12512,16039,18232,21281,26596,4.4,18524.73,16276.09,0.3368
7272,72,Bordeaux-Arcachonnais,56856,137383,104640.7,11441,16313,22657,11216,7552,10341,12492,14412,18475,21074,24581,30883,4.1,13940.12,18627.11,0.3154
7273,72,Bordeaux-Entre-Deux-Mers,23229,61802,41751.8,10072,14459,20079,10007,6479,8996,10993,12676,16403,18699,21851,27379,4.2,12267.32,16451.28,0.3229
7274,72,Bordeaux-Cubzaçais,28772,75723,50912.8,8983,13408,18919,9936,5516,8076,9924,11646,15301,17575,20492,25655,4.7,10699.41,15087.97,0.3291
7275,72,Bordeaux-zone-centrale,339972,786269,522657.9,11190,16859,23815,12625,6226,9802,12408,14667,19239,22080,25924,32794,5.3,16225.60,19187.98,0.3447
7281,72,Mont-de-Marsan-haute-lande,7023,17337,11655.6,9519,13951,19211,9692,6058,8426,10494,12229,15788,17923,20689,25897,4.3,11366.98,15646.26,0.3209
7282,72,Mont-de-Marsan-est-des-Landes,43497,108334,72540.4,10633,15173,20527,9894,6748,9564,11619,13407,17044,19201,22143,27399,4.1,16390.07,16988.14,0.3146
7291,72,Sud-des-Landes,25998,64846,48444.0,11289,15941,21857,10568,7429,10211,12296,14132,17976,20337,23730,29701,4.0,13811.27,18046.58,0.3093
7292,72,Bayonne-Pyrénées,105141,248427,171977.2,10467,15307,21569,11102,6385,9281,11505,13418,17387,19986,23602,30369,4.8,18441.84,17919.76,0.3474
7301,73,Toulouse,440128,1035417,705763.5,10945,16804,24007,13062,6216,9594,12177,14500,19288,22216,26166,33010,5.3,16987.46,19223.60,0.3489
7302,73,Montauban,82087,206034,140463.6,8835,13527,19199,10364,5058,7785,9810,11680,15528,17867,20916,26491,5.2,12734.41,15438.65,0.3489
7303,73,Albi-Carmaux,74195,177677,121055.3,9425,13949,19768,10343,5499,8374,10416,12199,15909,18261,21590,27516,5.0,13573.87,16037.52,0.3417
7304,73,Tarbes,70860,168586,112361.6,9935,14625,20368,10433,5997,8816,10945,12797,16595,18943,22122,27514,4.6,11868.57,16378.08,0.3243
7305,73,Rodez,57237,139906,92869.0,9614,14309,20120,10506,6241,8646,10523,12389,16334,18679,21851,27608,4.4,14347.85,16455.84,0.3331
7306,73,Castres-Mazamet,53750,134218,88473.7,9479,13740,18971,9492,5563,8364,10412,12107,15494,17647,20606,26327,4.7,11916.08,15601.72,0.3333
7307,73,Auch,53888,128826,86205.2,9353,13854,19513,10160,5851,8373,10273,12025,15815,18111,21311,27242,4.7,12193.06,15887.08,0.3351
7308,73,Saint-Gaudens,33890,79026,53810.8,9573,14106,19819,10246,5854,8557,10528,12317,16093,18436,21539,27104,4.6,12291.71,15958.66,0.3293
7309,73,Figeac-Decazeville,28413,64779,43260.5,9449,13660,18981,9532,5998,8523,10331,12019,15464,17636,20631,25955,4.3,11488.44,15447.75,0.3210
7310,73,Cahors,32654,76409,52200.8,9349,14199,20295,10946,5545,8309,10371,12245,16297,18721,22135,28020,5.1,12259.13,16234.75,0.3418
7311,73,Millau,24412,57641,39096.9,9228,13502,18627,9399,5709,8208,10093,11807,15265,17387,20202,25537,4.5,11644.35,15301.20,0.3290
7312,73,Nord de Lot,21704,50826,33746.7,9433,13787,19444,10011,6068,8544,10288,12017,15732,18031,21161,26704,4.4,12082.70,15823.67,0.3286
7313,73,Lourdes,16039,38633,26375.8,10037,14230,19456,9419,6579,9083,10987,12635,16055,18126,21027,26398,4.0,11976.95,16181.02,0.3147
7316,73,Villefranche-de-Rouergue,14079,34444,22935.7,8893,13044,18572,9679,5518,8043,9662,11357,14871,17142,20394,25910,4.7,13747.36,15266.42,0.3420
7317,73,Lannemezan,12982,31385,20318.8,9896,14320,19972,10076,6528,8859,10813,12525,16354,18581,21627,26393,4.0,10256.23,15977.33,0.3069
7318,73,Saint-Girons,11709,26033,17548.7,8254,13379,19362,11108,4156,7175,9325,11320,15455,17884,21203,26689,6.4,33595.95,14795.47,0.3594
7319,73,Lavelanet,10816,25828,17205.9,8830,13051,17801,8971,4976,7808,9778,11508,14615,16577,19250,24488,4.9,11149.22,14604.43,0.3373
7320,73,Foix-Pamiers,31929,76019,52160.0,9608,14336,20033,10425,5604,8473,10688,12487,16279,18572,21689,27200,4.9,11911.42,15970.48,0.3290
7401,74,Bellac,17253,40120,26563.0,9005,13100,17973,8968,5710,8062,9826,11446,14793,16823,19458,24233,4.2,10384.82,14605.00,0.3190
7402,74,Limoges,124135,278439,184271.1,10558,15862,22033,11475,6107,9301,11722,13825,17985,20494,23862,29906,4.9,14548.59,17744.34,0.3331
7403,74,Rochechouart,15383,35334,23880.0,9823,14134,19356,9533,6182,8770,10791,12428,15893,18016,20921,25933,4.2,10378.76,15697.61,0.3110
7404,74,Aubusson,17468,39993,25896.0,8143,12048,17200,9057,5058,7237,8975,10490,13838,15904,18756,23891,4.7,10331.10,13856.92,0.3351
7405,74,Guéret,37113,84477,56536.0,8945,13362,19060,10115,5603,7980,9775,11518,15354,17679,20737,26281,4.7,11399.10,15311.72,0.3349
7406,74,Brive,51909,121150,82417.4,10129,14860,20691,10562,6639,9116,11167,13041,16838,19243,22601,28709,4.3,13374.68,17093.24,0.3281
7407,74,Tulle,33568,76997,50990.6,9870,14622,20383,10514,6502,8916,10848,12692,16685,18943,22106,27450,4.2,11302.48,16381.08,0.3141
7408,74,Ussel,14774,34429,21856.9,9395,13858,19130,9735,5952,8409,10337,12130,15696,17835,20689,25970,4.4,11047.61,15568.32,0.3213
8201,82,Roanne,71253,172694,113721.9,10037,14221,19199,9162,6390,9019,10998,12644,15914,17946,20723,25839,4.0,13082.33,15953.76,0.3124
8202,82,Beaujolais-Val-de-Saône,53028,138108,94096.2,10183,15092,20980,10797,6102,8997,11193,13209,17116,19509,22777,28864,4.7,13626.40,17129.30,0.3325
8203,82,Bourg-en-Bresse,67798,171065,116459.9,11033,15707,21332,10299,7215,9968,12034,13917,17645,19910,23041,28656,4.0,12657.23,17608.42,0.3067
8204,82,Oyonnax,22138,58098,37946.5,9801,14689,20458,10657,6084,8668,10832,12789,16710,19054,22215,27974,4.6,14475.90,16987.33,0.3393
8205,82,Genevois Français,99224,242769,161513.7,11672,19268,29944,18272,5860,10000,13186,16214,22743,27186,33176,43362,7.4,18838.46,22970.22,0.3865
8206,82,Chablais,32954,80500,55811.2,11739,17327,24647,12908,7564,10513,12795,14941,19836,22751,26953,34468,4.6,24288.07,20179.31,0.3360
8207,82,Vallée-de-l'Arve,60093,155495,106186.7,11443,16584,23036,11593,7281,10258,12524,14573,18732,21412,25098,32057,4.4,15317.00,19181.03,0.3297
8208,82,Annecy,92781,229039,157744.0,12510,17816,24591,12081,8057,11246,13625,15758,20072,22886,26795,34091,4.2,17769.61,20543.28,0.3234
8209,82,Belley,17679,44046,30127.8,10608,15253,20828,10220,6783,9519,11603,13450,17194,19480,22498,27967,4.1,16445.24,17118.27,0.3133
8210,82,Ambérieu,30781,80056,55380.4,11152,15956,21467,10315,7392,10105,12177,14099,17858,20088,23098,28552,3.9,11761.75,17591.48,0.2963
8211,82,Lyon,655202,1624102,1067295.9,10860,16837,23979,13119,6094,9427,12145,14530,19264,22153,26187,33531,5.5,16925.39,19345.98,0.3523
8212,82,Loire-centre,29582,74329,51578.9,9754,13914,19141,9387,6418,8829,10605,12281,15718,17867,20647,25985,4.0,13189.05,15888.04,0.3186
8213,82,Saint-Etienne,197320,482101,313783.9,9667,14568,20233,10566,5434,8419,10763,12742,16514,18841,21927,27563,5.1,13061.69,16394.19,0.3382
8214,82,Vienne-Roussillon,53706,140195,95327.1,10455,15579,21430,10975,6298,9300,11557,13602,17673,20046,23143,28685,4.6,12717.31,17304.15,0.3205
8215,82,Bourgoin-La Tour-du-Pin,57910,151308,105981.2,10709,15388,21063,10354,6888,9572,11722,13588,17375,19666,22750,28284,4.1,12956.17,17257.59,0.3120
8216,82,Chambéry,86702,208266,140661.9,11355,16577,22829,11474,6958,10110,12503,14551,18699,21275,24721,31023,4.5,13745.97,18668.64,0.3229
8217,82,Tarentaise,41896,101394,69377.1,10985,15611,21333,10348,7123,9928,11942,13743,17560,19912,23079,28883,4.1,14327.21,17875.52,0.3205
8218,82,Maurienne,17387,41607,27869.5,11261,15502,20830,9569,7581,10242,12133,13803,17365,19498,22489,27300,3.6,10828.99,17116.88,0.2864
8219,82,Voiron,49966,132298,90203.2,11003,15692,21451,10448,7276,9915,11981,13847,17658,19986,23231,28902,4.0,12463.98,17639.82,0.3068
8220,82,Annonay,23488,59604,40451.8,10110,14368,19271,9161,6580,9037,10995,12730,16108,18065,20754,25368,3.9,11322.58,15934.63,0.3040
8221,82,Drôme-Ardèche nord,32040,82040,55127.9,9561,14074,19221,9660,6143,8540,10544,12350,15837,17919,20758,25824,4.2,12928.81,15799.57,0.3213
8222,82,Romans-Saint-Marcellin,45714,115425,77893.9,9597,14171,19596,9999,5640,8498,10567,12396,16035,18174,21264,26845,4.8,12994.37,15980.76,0.3315
8223,82,Grenoble,231435,562961,366083.9,11283,16961,24011,12728,6578,9932,12501,14745,19369,22233,26180,33132,5.0,15360.35,19321.90,0.3371
8224,82,Crest-Die,14718,35890,24650.6,9119,13566,19122,10003,5306,8085,10066,11794,15481,17756,20851,26227,4.9,11929.43,15405.68,0.3365
8225,82,Drôme-Ardèche centre,91002,222916,149020.5,9969,14899,20777,10808,5916,8786,11053,13006,16950,19333,22503,28314,4.8,15470.99,16859.35,0.3349
8226,82,Aubenas,36009,84091,55828.0,8709,13291,18769,10060,4904,7705,9700,11519,15204,17497,20447,25654,5.2,25158.23,15271.57,0.3547
8227,82,Drôme-Ardèche sud,62047,155010,104491.3,9219,14200,20194,10975,5211,8035,10296,12257,16287,18725,21998,27648,5.3,14397.09,16142.90,0.3456
8311,83,Aurillac,34425,82116,54702.1,9436,13962,19691,10255,5995,8456,10363,12167,15890,18308,21496,27171,4.5,12748.56,16072.53,0.3333
8313,83,Mauriac,13889,32198,20825.4,8272,11984,16957,8685,5126,7402,9042,10477,13692,15766,18379,23721,4.6,11161.30,13929.24,0.3366
8314,83,Saint-Flour,14967,36464,23458.2,8102,11913,17158,9056,5161,7296,8903,10382,13622,15857,18781,23744,4.6,12211.07,14054.75,0.3464
8324,83,Clermont-Ferrand,199780,468200,309977.8,10765,16039,22447,11682,6530,9540,11895,13995,18223,20842,24391,30709,4.7,17235.57,18243.01,0.3338
8325,83,Gannat,6065,14654,9498.5,9206,13360,18550,9344,5548,8264,10054,11787,15094,17361,20121,25108,4.5,10919.90,14979.30,0.3222
8331,83,Issoire,22071,51977,35948.2,9964,14221,19265,9301,6493,8946,10869,12588,16011,18033,20677,25483,3.9,11776.87,15863.13,0.3085
8333,83,Brioude,12614,29486,20152.5,8537,12710,18001,9464,5371,7676,9318,10940,14499,16719,19528,24671,4.6,11161.77,14518.07,0.3347
8343,83,Montluçon,56206,125942,84329.7,9645,14055,19324,9679,5799,8540,10587,12341,15850,18023,20957,26003,4.5,11322.10,15707.20,0.3239
8351,83,Moulins,33661,78824,52295.1,9896,14587,20380,10484,5738,8753,10854,12726,16547,18881,22111,27595,4.8,14683.07,16443.10,0.3340
8352,83,Dompierre-sur-Besbre,9144,21964,14598.7,8775,12471,17117,8343,5813,7956,9620,11002,14205,16082,18533,22991,4.0,9799.15,14053.01,0.3114
8362,83,Le Puy-en-Velay,40525,98452,64714.8,9078,13578,19202,10124,5503,8135,9991,11794,15480,17845,20896,26312,4.8,12617.22,15560.22,0.3381
8372,83,Yssingeaux,27475,71764,49016.0,9789,13942,18920,9131,6569,8849,10716,12339,15611,17728,20337,25294,3.9,13239.79,15727.11,0.3079
8381,83,Thiers,15694,37695,25052.2,9134,13488,18758,9624,5568,8066,10140,11853,15299,17467,20275,25498,4.6,11408.67,15276.91,0.3299
8382,83,Ambert,12899,30196,19774.1,8857,13016,18328,9471,5778,7944,9763,11346,14815,17055,19935,25025,4.3,10614.49,14869.92,0.3256
8391,83,Vichy,48117,107919,73308.9,9758,14346,20038,10280,5906,8673,10743,12570,16286,18618,21823,27767,4.7,12533.03,16347.15,0.3338
8392,83,Saint-Pourcain-sur-Sioule,8759,21027,13869.1,9382,13477,18419,9037,6097,8416,10239,11893,15223,17208,19895,24608,4.0,9995.02,14946.37,0.3091
9101,91,Carcassonne,75949,183379,121960.9,8486,13162,18895,10409,4402,7369,9479,11339,15161,17464,20662,26351,6.0,12468.87,15040.65,0.3600
9102,91,Narbonne,54437,126391,91390.6,8088,12798,18656,10568,4017,7003,9103,10999,14765,17170,20378,25927,6.5,12766.35,14722.90,0.3701
9103,91,Alès-La Grand-Combe,57348,133761,92425.7,8170,12790,18333,10163,3710,6972,9201,11093,14663,16917,19989,25268,6.8,11726.49,14481.43,0.3650
9104,91,Bagnols-sur-Cèze,40437,103151,71693.7,9891,15266,22001,12110,5451,8622,11084,13195,17597,20322,24044,30447,5.6,14080.14,17595.68,0.3531
9105,91,Ganges-Le Vigan,17051,39979,26960.1,8139,12645,18131,9992,4115,7091,9129,10922,14466,16726,19756,25120,6.1,11119.50,14311.42,0.3545
9106,91,Nîmes,143976,354618,244770.3,8294,13858,20268,11974,3802,6968,9515,11718,16110,18722,22130,28263,7.4,13701.50,15855.34,0.3793
9107,91,Béziers-Saint-Pons,109298,255669,185391.1,7844,12666,18531,10687,3683,6710,8903,10831,14683,17065,20332,26162,7.1,14898.02,14798.28,0.3847
9108,91,Montpellier,228452,531005,361566.6,9100,15215,22576,13476,4338,7682,10417,12835,17748,20728,24774,31800,7.3,15219.54,17604.66,0.3808
9109,91,Sète,42016,101383,74889.3,8574,13666,19681,11107,4283,7342,9687,11735,15729,18196,21443,27061,6.3,13208.28,15479.27,0.3618
9110,91,Lozère,30176,73509,47619.9,9100,13644,19346,10246,5577,8064,9998,11793,15651,17983,21013,26021,4.7,11877.80,15485.18,0.3313
