Revenus fiscaux localisés des ménages - Année 2006,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux localisés des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
ZE1990,REG,LIBGEO,MEN99,PSDC99,NBUC06,RFUCQ106,RFUCQ206,RFUCQ306,RFUCIQ06,RFUCD106,RFUCD206,RFUCD306,RFUCD406,RFUCD606,RFUCD706,RFUCD806,RFUCD906,RFUCRD06,RFUCET06,RFUCMO06,RFUCGI06
4192,41,Remiremont-Gérardmer,32128,80311,52917.3,11515,15789,21191,9676,7443,10405,12496,14225,17616,19840,22834,28407,3.8,31272.89,18071.29,0.3150
4193,41,Saint-Dié-des-Vosges,33922,82744,55504.1,10395,15148,20547,10152,6095,9249,11425,13358,17000,19224,22183,27652,4.5,12621.53,16815.37,0.3233
4271,42,Wissembourg,18573,50055,33727.3,13568,18886,25735,12167,9380,12371,14597,16760,21260,24127,27737,34343,3.7,13707.06,21105.38,0.2903
4276,42,Strasbourg,221944,535735,343474.5,11402,18125,25896,14494,5903,9719,12923,15572,20806,23965,28326,36430,6.2,21787.63,21122.90,0.3750
4284,42,Guebwiller,21915,58489,39262.1,13364,18532,24839,11475,9019,12126,14507,16533,20691,23193,26689,32701,3.6,13638.73,20454.53,0.2869
4285,42,Thann-Cernay,23769,63829,42444.4,12977,18049,24073,11096,8490,11670,14079,16076,20147,22591,25969,31611,3.7,16354.43,19907.07,0.2925
4286,42,Mulhouse,111107,283884,186238.6,11051,17380,24766,13715,5907,9507,12477,14975,19961,22937,27013,34263,5.8,18721.70,19891.60,0.3585
4287,42,Saint-Louis,21991,52400,36725.9,14157,21873,31837,17680,8162,12488,15738,18750,25263,29420,34876,44656,5.5,19579.92,25178.00,0.3475
4288,42,Altkirch,21581,58760,40874.8,14214,19919,27033,12819,9766,12974,15380,17577,22368,25332,29125,36176,3.7,16495.98,22253.89,0.2939
4291,42,Haguenau-Niederbronn,49146,134764,90280.9,13199,18562,24789,11590,8812,12021,14342,16479,20759,23261,26577,32398,3.7,14407.92,20435.04,0.2935
4292,42,Saverne-Sarre-Union,37853,103474,69174.7,12650,17567,23413,10763,8669,11571,13689,15633,19586,21977,25056,30644,3.5,13966.76,19499.63,0.2899
4293,42,Molsheim-Schirmeck,40729,109586,74232.8,13852,18988,25398,11546,9570,12644,14944,16988,21132,23694,27407,34034,3.6,21747.99,21578.99,0.2976
4294,42,Colmar-Neuf-Brisach,71337,179960,120501.9,12960,18459,25184,12224,8123,11615,14109,16310,20758,23483,27281,34353,4.2,16683.79,20991.95,0.3213
4295,42,Sélestat-Sainte-Marie-aux-Mines,38892,103209,72542.8,12763,18017,24021,11258,8540,11557,13946,15958,20137,22543,25798,31733,3.7,17404.78,20050.37,0.3008
4301,43,Vesoul,28995,71958,47757.1,10929,15930,21830,10901,6917,9784,12007,13949,18006,20342,23543,28996,4.2,14547.45,17870.01,0.3201
4302,43,Lure-Luxeuil,31557,80284,53161.6,10381,15130,20484,10103,6556,9265,11442,13303,17036,19183,22003,27081,4.1,15474.46,16813.31,0.3156
4303,43,Belfort,55835,137408,89564.5,11271,16906,23474,12203,6360,9834,12493,14777,19188,21804,25345,31486,5.0,17038.84,18894.84,0.3356
4304,43,Gray,15730,39112,26182.9,10460,15028,20535,10075,6647,9398,11486,13264,16906,19115,22260,27990,4.2,12652.89,16987.53,0.3208
4305,43,Montbéliard,76036,194539,127564.1,10823,16135,22039,11216,6471,9555,11976,14098,18217,20607,23791,29186,4.5,15930.54,17762.99,0.3205
4306,43,Dole,30346,74816,51027.7,11411,16295,22004,10593,7246,10199,12499,14459,18287,20707,23794,29300,4.0,13339.83,18103.46,0.3095
4307,43,Besançon,103203,248452,164305.7,11731,17164,23628,11897,7025,10379,12915,15057,19362,21976,25654,32332,4.6,17179.75,19486.98,0.3336
4308,43,Morteau,16727,42897,29944.0,13210,18873,26466,13256,8900,11983,14414,16615,21509,24670,28573,34981,3.9,13345.43,21131.02,0.2974
4309,43,Revermont,10570,25318,16470.7,11070,15666,21238,10168,7310,10007,11993,13838,17463,19851,23076,28876,4.0,13730.42,17777.03,0.3164
4310,43,Pontarlier,20205,51552,36506.5,12530,17776,24622,12092,8206,11339,13650,15693,20151,22971,26548,32519,4.0,13254.64,19866.40,0.2999
4311,43,Lons-le-Saunier,33052,77674,54081.2,11337,16305,22268,10931,7298,10155,12435,14407,18407,20848,24054,30074,4.1,13458.19,18352.36,0.3149
4312,43,Champagnole,8956,21643,14525.4,11296,15701,21244,9948,7495,10341,12171,13863,17575,19858,22978,28585,3.8,13598.72,17771.91,0.3075
4313,43,Saint-Claude,20912,51406,34183.2,11972,17142,23554,11582,7643,10704,13113,15114,19382,21898,25432,31305,4.1,13370.58,19154.45,0.3070
5201,52,Nantes,323522,795359,544273.0,12486,17729,24354,11868,7893,11218,13616,15677,19969,22684,26479,33557,4.3,20740.13,20411.76,0.3282
5202,52,Saint-Nazaire,109328,267796,200268.5,11843,16587,22621,10779,7780,10701,12843,14737,18628,21081,24537,30955,4.0,29399.14,19097.85,0.3219
5203,52,Châteaubriant,32424,83407,60141.7,10332,14500,19513,9181,6833,9355,11239,12895,16244,18262,20952,25685,3.8,11559.71,16076.01,0.3004
5204,52,Angers,150180,371809,241233.0,11559,16598,22887,11328,7072,10320,12668,14671,18721,21270,24841,31603,4.5,17756.75,18996.78,0.3322
5205,52,Choletais,77373,209258,141515.1,11565,15548,20502,8937,7962,10586,12446,14037,17244,19237,22013,27218,3.4,13691.69,17627.07,0.2956
5206,52,Saumur-Bauge,51961,131522,89043.8,10444,14869,20199,9755,6605,9381,11379,13141,16690,18838,21880,27355,4.1,13190.52,16762.06,0.3198
5207,52,Segréen sud Mayenne,29720,76537,52286.4,10698,14733,19493,8795,7092,9683,11564,13196,16332,18299,20991,25877,3.6,12478.22,16432.73,0.3011
5208,52,Laval,47814,119355,81572.9,11886,16559,22153,10267,7609,10754,12881,14770,18446,20732,24005,30072,4.0,16472.53,18713.66,0.3140
5209,52,Mayenne nord et est,48593,121768,82146.1,10865,14909,19937,9072,7198,9922,11728,13343,16613,18663,21400,26103,3.6,13594.38,16677.46,0.3007
5210,52,Le Mans,129175,317183,212049.8,11935,16972,22967,11032,7131,10652,13060,15048,19041,21484,24804,30831,4.3,15531.36,18967.42,0.3197
5211,52,Sarthe nord,38552,94585,65256.3,11376,15635,20715,9339,7446,10352,12250,13962,17378,19495,22287,27154,3.6,13467.95,17311.76,0.2970
5212,52,Sarthe sud,47521,118083,81905.7,10997,15246,20283,9286,7099,9902,11892,13596,16940,19002,21784,26808,3.8,13849.21,16883.00,0.3023
5213,52,La Roche-sur-Yon,60571,153909,112929.4,11918,16501,21889,9971,8092,10807,12902,14733,18337,20566,23573,29097,3.6,16565.85,18670.44,0.3057
5214,52,Vendée est,39960,109013,77750.4,11985,15939,20612,8627,8596,11024,12795,14448,17549,19473,21971,26592,3.1,13057.95,17767.53,0.2762
5215,52,Vendée sud,39097,98511,67745.2,10863,15102,20342,9479,7146,9858,11725,13417,16928,19053,21857,27209,3.8,12430.27,16988.14,0.3066
5216,52,Vendée ouest,66949,153966,123698.1,11877,16497,22591,10714,8125,10834,12865,14668,18581,21045,24528,31196,3.8,17497.33,19293.27,0.3217
5320,53,Dinan,36374,88467,63763.8,11178,15856,21763,10585,7422,10161,12154,14076,17853,20268,23490,29465,4.0,12953.04,18040.21,0.3138
5321,53,Guingamp,38518,88267,61173.2,10396,15098,20867,10471,6630,9403,11432,13296,17052,19439,22621,28498,4.3,14229.55,17139.86,0.3253
5323,53,Lannion,40545,93105,66445.4,11656,16720,23629,11973,7621,10516,12665,14693,19053,21838,25806,32511,4.3,14201.16,19252.05,0.3221
5324,53,Saint-Brieuc,87964,210187,149787.2,11923,16840,22914,10991,7713,10748,12997,14915,18881,21370,24881,31312,4.1,15558.11,19209.17,0.3201
5330,53,Brest,154432,371708,244374.9,12268,17063,23105,10837,7910,11089,13311,15171,19122,21594,24975,30966,3.9,16704.25,19233.81,0.3111
5331,53,Morlaix,52162,125474,86482.6,11397,16004,21720,10323,7608,10355,12388,14224,17924,20226,23600,29662,3.9,15241.49,18227.93,0.3150
5332,53,Quimper,115813,269297,190798.0,12118,16794,22907,10789,8093,11008,13138,14979,18848,21348,24829,31256,3.9,15041.79,19189.80,0.3106
5333,53,Carhaix,30547,69298,45854.2,10301,14681,20034,9733,6530,9383,11219,12936,16544,18685,21520,26808,4.1,12514.95,16394.64,0.3127
5340,53,Fougères,27053,67014,45268.4,11302,15337,20262,8960,7503,10310,12203,13812,17006,19052,21721,26521,3.5,22793.88,17285.86,0.3015
5341,53,Rennes,237189,579498,395810.3,12696,17971,24547,11851,8106,11412,13856,15921,20186,22863,26635,33553,4.1,17566.00,20523.87,0.3203
5342,53,Saint-Malo,51814,121466,85173.7,11467,16465,23078,11611,7363,10302,12493,14502,18643,21387,25191,32730,4.4,18832.46,19518.58,0.3457
5343,53,Vitré,24667,66351,47644.6,11862,16034,21233,9371,8283,10895,12699,14378,17827,19943,22824,28080,3.4,15373.10,18189.24,0.2944
5344,53,Redon,28304,69896,49960.1,11012,15452,20567,9555,7293,9981,11930,13717,17263,19316,22059,27101,3.7,12048.15,17103.74,0.2997
5350,53,Auray,31716,76394,58782.9,12050,16759,23043,10993,8037,10914,12980,14883,18874,21419,25182,32415,4.0,18527.99,19646.30,0.3270
5351,53,Ploërmel,23772,58964,41071.7,11088,15426,20506,9418,7568,10077,12010,13809,17155,19271,22037,26777,3.5,11095.28,17024.42,0.2893
5352,53,Vannes,70315,172533,127527.3,12218,17280,23780,11562,8000,11004,13321,15301,19462,22076,25897,33063,4.1,16778.88,20061.16,0.3264
5353,53,Lorient,109198,259101,180602.2,11682,16485,22430,10748,7429,10510,12751,14634,18513,20923,24240,30280,4.1,14638.55,18552.29,0.3154
5354,53,Pontivy-Loudéac,49285,119177,81935.4,10993,15438,20621,9628,7449,9966,11922,13709,17218,19345,22154,27050,3.6,13155.43,17280.04,0.3047
5401,54,Nord-Poitou,21111,51094,34226.1,10390,14621,19833,9443,6736,9394,11262,12914,16410,18554,21454,26851,4.0,16626.52,16833.26,0.3289
5402,54,Châtellerault,34409,83619,57298.2,10841,15900,21769,10928,6349,9581,12008,14013,17917,20323,23566,29297,4.6,15646.40,17786.97,0.3318
5403,54,Montmorillon,18523,43868,28929.3,10547,14911,20561,10014,6729,9503,11500,13321,16779,19114,22245,27905,4.1,13228.08,16881.01,0.3159
5404,54,Haute-Charente,27980,66326,43921.4,9365,13813,19214,9849,5720,8395,10267,12005,15686,17873,20784,25931,4.5,12377.84,15560.81,0.3325
5405,54,Angoulême,85174,205503,139543.6,11043,16272,22283,11240,6513,9772,12207,14299,18344,20755,24125,30173,4.6,13641.59,18142.22,0.3290
5406,54,Sud Charentes,31130,75316,50365.6,9511,13963,19500,9989,5797,8498,10434,12163,15868,18110,21155,26683,4.6,12331.16,15832.64,0.3334
5407,54,Cognac,33101,80274,53914.8,11054,16075,22170,11116,6768,9913,12133,14102,18088,20626,24096,30301,4.5,16189.89,18416.59,0.3380
5408,54,Saintonge intérieure,47607,113620,80361.7,10412,15167,21077,10665,6378,9308,11423,13279,17200,19592,22843,28687,4.5,13252.68,17127.65,0.3291
5409,54,Saintonge maritime,70763,162445,122608.6,10960,15866,22428,11468,6874,9844,11995,13937,18056,20771,24439,31211,4.5,16415.01,18529.85,0.3408
5410,54,La Rochelle,88900,208564,148390.6,11939,17219,24124,12185,7352,10687,13074,15126,19558,22339,26334,33689,4.6,20250.69,20158.48,0.3432
5411,54,Sud Deux-Sèvres,80397,195215,136757.3,11410,16383,22680,11270,7278,10231,12441,14458,18545,21063,24679,31165,4.3,15440.73,18706.95,0.3246
5412,54,Nord Deux-Sèvres,48446,123666,83164.6,10652,14717,19568,8916,7302,9744,11514,13119,16366,18387,21100,26214,3.6,17151.54,16715.05,0.3084
5413,54,Poitiers,99727,230558,152602.2,11879,17232,23816,11937,7188,10578,13042,15172,19478,22155,25848,32609,4.5,21426.70,19577.84,0.3318
7201,72,Nord-est-de-la-Dordogne,19173,44293,29218.7,10055,14444,19735,9680,6439,9106,10977,12734,16233,18451,21335,26902,4.2,11506.30,16203.21,0.3166
7202,72,Périgueux,66844,156922,106960.8,11008,16063,22194,11186,6626,9777,12097,14155,18196,20642,24044,30060,4.5,17601.28,18202.25,0.3321
7203,72,Terrasson,12320,29980,20261.6,9886,14686,20374,10488,5878,8710,10856,12889,16728,19081,22209,27552,4.7,12161.82,16395.36,0.3274
7204,72,Sarlat-la-Canéda,17379,41255,28987.9,10210,15204,21443,11233,6391,9137,11220,13269,17252,19831,23356,29976,4.7,14841.52,17515.46,0.3412
7205,72,Bergerac,36749,88029,60102.9,10254,15282,21403,11149,5911,9121,11350,13317,17376,19805,23274,29237,4.9,18353.29,17454.08,0.3456
7206,72,Dax,48707,118445,86353.4,11640,16454,22221,10581,7523,10492,12694,14611,18441,20734,23978,30012,4.0,14415.52,18524.15,0.3141
7207,72,Marmande-Casteljaloux,25825,61813,43028.0,10137,14873,20542,10405,6065,9074,11168,13037,16823,19163,22317,28374,4.7,14675.20,17033.32,0.3400
7210,72,Agen,62794,149845,104806.1,10369,15691,22014,11645,5870,9128,11501,13662,17836,20417,23993,30325,5.2,15511.87,17869.18,0.3465
7211,72,Lacq-Orthez,25720,65035,43619.4,11345,16075,21970,10625,7359,10247,12370,14200,18148,20513,23718,29396,4.0,15146.49,17990.17,0.3073
7212,72,Oloron-Mauléon,17112,42826,28337.7,11065,15782,21446,10381,6955,9907,12120,13984,17815,20045,23084,28757,4.1,12260.73,17528.88,0.3068
7213,72,Pau,100110,243730,166319.6,12071,17595,24791,12720,7433,10771,13243,15445,20074,22988,27061,34382,4.6,16098.97,20253.04,0.3347
7214,72,Libourne-Montpon-Sainte-Foy-la-Grande,59346,144716,99780.0,9955,14938,20861,10906,5677,8769,11020,13003,17002,19397,22708,28882,5.1,17663.28,17069.55,0.3515
7215,72,Langon-Bazas-La Réole,27332,67519,48974.2,10173,15126,21021,10848,5929,9054,11191,13227,17171,19545,22789,28604,4.8,13346.69,17066.25,0.3378
7216,72,Villeneuve-sur-Lot-Fumel,36263,87663,59773.2,9633,14434,20227,10594,5599,8545,10697,12540,16406,18789,21958,27958,5.0,15326.13,16580.14,0.3479
7271,72,Bordeaux-Médoc,26416,66167,49008.8,10919,15850,21593,10674,6737,9685,12040,13995,17838,20182,23379,29087,4.3,18054.77,17928.66,0.3305
7272,72,Bordeaux-Arcachonnais,56856,137383,112323.8,12851,18135,24927,12076,8564,11638,13980,16069,20437,23242,27096,33945,4.0,16916.85,20774.98,0.3155
7273,72,Bordeaux-Entre-Deux-Mers,23229,61802,44146.6,11328,16243,22159,10831,7379,10185,12374,14320,18284,20622,23935,29625,4.0,12997.90,18157.91,0.3125
7274,72,Bordeaux-Cubzaçais,28772,75723,53208.6,10228,15135,20960,10732,6420,9169,11286,13205,17109,19489,22709,28372,4.4,14141.49,16913.49,0.3249
7275,72,Bordeaux-zone-centrale,339972,786269,532113.4,12311,18492,26057,13746,6888,10789,13673,16103,21059,24136,28417,36128,5.2,19931.22,21271.84,0.3510
7281,72,Mont-de-Marsan-haute-lande,7023,17337,12216.3,10414,15202,20774,10360,6500,9289,11521,13283,17201,19347,22601,28214,4.3,15548.38,17114.86,0.3249
7282,72,Mont-de-Marsan-est-des-Landes,43497,108334,75093.4,11743,16594,22371,10628,7460,10624,12763,14715,18584,20911,24082,29957,4.0,16189.98,18618.95,0.3151
7291,72,Sud-des-Landes,25998,64846,52341.5,12683,17693,24044,11361,8289,11510,13765,15744,19835,22399,26062,33063,4.0,17695.36,20271.86,0.3159
7292,72,Bayonne-Pyrénées,105141,248427,177372.7,11740,17068,23870,12130,7242,10505,12859,14977,19360,22129,26146,33873,4.7,19125.83,20164.61,0.3517
7301,73,Toulouse,440128,1035417,742908.7,12224,18557,26382,14159,6972,10725,13579,16081,21239,24412,28763,36381,5.2,19390.02,21350.82,0.3503
7302,73,Montauban,82087,206034,148316.2,9954,15025,21136,11182,5634,8799,11027,13029,17190,19656,22941,28867,5.1,18317.34,17168.59,0.3483
7303,73,Albi-Carmaux,74195,177677,125572.7,10495,15481,21722,11227,6068,9307,11603,13565,17575,20135,23658,29991,4.9,14557.60,17692.70,0.3409
7304,73,Tarbes,70860,168586,113727.9,10987,16140,22250,11263,6620,9794,12094,14141,18241,20708,24020,29996,4.5,13429.35,18012.78,0.3241
7305,73,Rodez,57237,139906,95237.6,11003,15976,22145,11142,7201,9920,12046,14016,18103,20619,24068,30387,4.2,14966.89,18350.65,0.3268
7306,73,Castres-Mazamet,53750,134218,90698.7,10393,15013,20813,10420,5925,9180,11393,13255,16938,19332,22559,28637,4.8,13387.25,17095.36,0.3372
7307,73,Auch,53888,128826,87836.4,10398,15390,21461,11063,6375,9297,11490,13463,17452,19967,23317,29738,4.7,15694.40,17574.37,0.3368
7308,73,Saint-Gaudens,33890,79026,55511.6,10498,15557,21744,11246,6111,9329,11539,13578,17767,20272,23555,29648,4.9,13413.48,17537.20,0.3345
7309,73,Figeac-Decazeville,28413,64779,44411.7,10450,15139,20948,10498,6613,9351,11447,13309,17175,19500,22691,28385,4.3,15209.90,17118.93,0.3239
7310,73,Cahors,32654,76409,53783.2,10440,15644,22101,11661,6151,9300,11536,13599,17859,20521,24159,30673,5.0,15264.40,17887.18,0.3413
7311,73,Millau,24412,57641,40151.2,10215,14835,20479,10264,6227,9135,11229,13058,16746,19068,22156,27958,4.5,12723.24,16743.66,0.3259
7312,73,Nord de Lot,21704,50826,34938.0,10518,15415,21402,10884,6706,9510,11596,13500,17439,19994,23115,29312,4.4,14227.60,17558.76,0.3282
7313,73,Lourdes,16039,38633,26911.2,11130,15545,21243,10113,7157,10056,12117,13814,17490,19813,23023,29073,4.1,14554.99,17810.96,0.3212
7316,73,Villefranche-de-Rouergue,14079,34444,23030.4,9930,14658,20560,10630,6325,9045,10847,12693,16716,19068,22420,28762,4.5,14847.12,17026.51,0.3424
7317,73,Lannemezan,12982,31385,20657.3,11017,16064,21906,10889,7104,9946,12065,14091,18152,20613,23669,28706,4.0,11326.92,17606.48,0.3034
7318,73,Saint-Girons,11709,26033,17951.3,9243,14745,21054,11811,4320,7859,10385,12571,17077,19613,23039,29066,6.7,14295.53,16441.98,0.3579
7319,73,Lavelanet,10816,25828,17369.2,9656,14386,19494,9838,5339,8516,10699,12597,16164,18140,21054,26210,4.9,19238.04,16149.25,0.3458
7320,73,Foix-Pamiers,31929,76019,54171.8,10618,15736,21772,11154,6256,9410,11797,13719,17838,20351,23621,29597,4.7,13488.93,17618.83,0.3307
7401,74,Bellac,17253,40120,26831.1,10065,14561,20007,9942,6344,9045,11021,12840,16460,18659,21607,26944,4.2,13862.44,16324.00,0.3217
7402,74,Limoges,124135,278439,188675.7,11465,17175,23861,12396,6378,10036,12732,15024,19491,22182,25950,32513,5.1,16662.00,19309.82,0.3404
7403,74,Rochechouart,15383,35334,24417.4,11009,15674,21109,10100,6935,9837,12043,13885,17548,19763,22848,28379,4.1,12305.37,17331.78,0.3109
7404,74,Aubusson,17468,39993,25514.1,9160,13497,19046,9886,5495,8206,9999,11677,15262,17661,20674,26044,4.7,11965.67,15377.55,0.3374
7405,74,Guéret,37113,84477,57177.3,9937,14756,20715,10778,6208,8942,10895,12797,16834,19313,22539,28337,4.6,12565.39,16767.42,0.3333
7406,74,Brive,51909,121150,83854.6,11369,16412,22656,11287,7399,10180,12454,14441,18512,21016,24716,31398,4.2,16600.40,18910.55,0.3289
7407,74,Tulle,33568,76997,51514.1,11011,16171,22174,11163,7185,9906,12083,14116,18244,20692,23889,29966,4.2,13775.03,18060.13,0.3153
7408,74,Ussel,14774,34429,21945.0,10532,15202,20707,10175,6664,9427,11551,13464,17102,19446,22453,28168,4.2,12976.39,17154.54,0.3209
8201,82,Roanne,71253,172694,115543.8,11187,15638,20934,9747,6948,10033,12173,13986,17457,19596,22613,28205,4.1,15781.77,17559.24,0.3137
8202,82,Beaujolais-Val-de-Saône,53028,138108,98187.3,11378,16716,23072,11694,6901,10099,12522,14669,18923,21467,24981,31646,4.6,15466.86,18940.50,0.3314
8203,82,Bourg-en-Bresse,67798,171065,120630.1,12321,17269,23237,10916,8122,11155,13392,15370,19314,21711,25110,31241,3.8,16044.72,19467.33,0.3061
8204,82,Oyonnax,22138,58098,38436.6,10660,15781,21862,11202,6582,9422,11824,13874,17895,20392,23683,29590,4.5,20324.35,18407.11,0.3449
8205,82,Genevois Français,99224,242769,173291.7,12903,20923,32126,19223,6436,11094,14534,17691,24680,29311,35514,46321,7.2,23049.12,25090.68,0.3893
8206,82,Chablais,32954,80500,58645.2,13038,18951,26644,13606,8466,11678,14276,16518,21599,24705,29186,37341,4.4,17399.03,22080.46,0.3328
8207,82,Vallée-de-l'Arve,60093,155495,109397.0,12951,18535,25515,12564,8284,11654,14165,16330,20877,23755,27703,35295,4.3,18465.29,21498.62,0.3287
8208,82,Annecy,92781,229039,162705.4,13785,19602,27048,13263,9019,12438,15046,17321,22105,25158,29483,37624,4.2,25141.62,22916.27,0.3304
8209,82,Belley,17679,44046,31713.9,11806,16853,22729,10923,7712,10657,12905,14937,18917,21307,24612,30474,4.0,19874.34,18917.22,0.3116
8210,82,Ambérieu,30781,80056,57993.6,12554,17625,23673,11119,8270,11286,13663,15665,19721,22176,25604,31697,3.8,14038.59,19589.64,0.2975
8211,82,Lyon,655202,1624102,1090135.4,11893,18329,26149,14256,6694,10333,13315,15867,20997,24169,28619,36962,5.5,21343.75,21393.13,0.3603
8212,82,Loire-centre,29582,74329,53472.5,11014,15598,21257,10243,7286,9980,11964,13821,17544,19871,22960,28720,3.9,13455.47,17726.17,0.3154
8213,82,Saint-Etienne,197320,482101,314454.4,10607,15966,22134,11527,5984,9290,11823,13985,18108,20623,24008,30197,5.0,15828.08,18068.07,0.3418
8214,82,Vienne-Roussillon,53706,140195,98948.8,11724,17189,23511,11787,7152,10459,12889,15109,19398,21992,25427,31562,4.4,16756.43,19258.84,0.3231
8215,82,Bourgoin-La Tour-du-Pin,57910,151308,111652.5,12008,17064,23206,11198,7733,10784,13122,15096,19175,21687,25099,31281,4.0,14802.30,19213.00,0.3118
8216,82,Chambéry,86702,208266,145750.5,12641,18237,25110,12469,7884,11328,13853,16068,20566,23345,27233,34445,4.4,16893.21,20845.97,0.3272
8217,82,Tarentaise,41896,101394,71617.1,12284,17285,23470,11186,8085,11106,13337,15324,19469,21916,25439,32102,4.0,16806.24,19967.10,0.3240
8218,82,Maurienne,17387,41607,28388.1,12362,17190,23056,10695,8239,11261,13373,15272,19183,21560,24888,30355,3.7,12710.95,19051.01,0.2933
8219,82,Voiron,49966,132298,94100.6,12417,17426,23751,11334,8254,11193,13494,15520,19564,22145,25711,31981,3.9,15416.61,19670.84,0.3054
8220,82,Annonay,23488,59604,41746.5,11182,15731,21119,9937,7172,10028,12242,14030,17656,19783,22593,27569,3.8,14547.76,17551.43,0.3072
8221,82,Drôme-Ardèche nord,32040,82040,57905.4,10667,15496,21142,10475,6800,9573,11648,13634,17491,19759,22842,28251,4.2,14759.09,17469.42,0.3222
8222,82,Romans-Saint-Marcellin,45714,115425,80893.3,10665,15643,21652,10987,6430,9478,11745,13741,17725,20147,23549,29726,4.6,13484.96,17699.33,0.3306
8223,82,Grenoble,231435,562961,372047.5,12591,18701,26411,13820,7530,11178,13906,16307,21323,24469,28805,36540,4.9,19122.57,21501.62,0.3386
8224,82,Crest-Die,14718,35890,25478.9,10176,14893,21148,10972,5834,8982,11171,13059,17057,19628,22946,29137,5.0,13623.12,17035.71,0.3393
8225,82,Drôme-Ardèche centre,91002,222916,152140.8,11012,16301,22609,11597,6441,9701,12159,14274,18452,21027,24580,31069,4.8,24218.94,18553.01,0.3399
8226,82,Aubenas,36009,84091,59127.6,9727,14694,20652,10925,5416,8542,10835,12763,16755,19149,22444,28164,5.2,26690.87,16792.69,0.3517
8227,82,Drôme-Ardèche sud,62047,155010,109608.2,10121,15566,22171,12050,5709,8827,11299,13463,17829,20556,24079,30381,5.3,18595.69,17785.29,0.3509
8311,83,Aurillac,34425,82116,55141.5,10670,15585,21681,11011,6861,9558,11707,13679,17638,20177,23526,29689,4.3,17835.36,17851.06,0.3312
8313,83,Mauriac,13889,32198,20546.9,9467,13608,18993,9526,6098,8562,10318,11934,15426,17643,20524,25968,4.3,12293.88,15701.11,0.3300
8314,83,Saint-Flour,14967,36464,23425.8,9286,13552,19130,9844,5812,8361,10151,11861,15466,17688,20782,26442,4.5,13600.58,15708.95,0.3378
8324,83,Clermont-Ferrand,199780,468200,314237.5,11959,17595,24463,12504,7238,10607,13175,15411,19954,22743,26545,33444,4.6,16796.84,20021.83,0.3331
8325,83,Gannat,6065,14654,9792.7,10183,14614,20463,10280,6349,9089,11100,12803,16625,19008,22172,27817,4.4,12107.71,16615.16,0.3250
8331,83,Issoire,22071,51977,36899.0,11090,15772,21168,10078,7150,10051,12110,13927,17629,19832,22694,28154,3.9,12898.78,17529.06,0.3079
8333,83,Brioude,12614,29486,20389.4,9488,14079,19869,10381,5820,8487,10393,12220,16062,18420,21574,26869,4.6,12585.61,16027.41,0.3349
8343,83,Montluçon,56206,125942,84404.8,10489,15332,21047,10558,6190,9304,11548,13465,17295,19613,22694,28333,4.6,13273.57,17132.96,0.3289
8351,83,Moulins,33661,78824,52406.7,10924,15999,22153,11229,6277,9725,12056,14073,18127,20625,23949,29910,4.8,13557.04,17995.21,0.3318
8352,83,Dompierre-sur-Besbre,9144,21964,14533.5,9842,13870,19116,9274,6419,8905,10703,12282,15648,17935,20708,25632,4.0,13590.11,15750.65,0.3148
8362,83,Le Puy-en-Velay,40525,98452,65523.4,10300,15129,21139,10839,6334,9250,11296,13184,17156,19662,22936,28955,4.6,14560.69,17287.30,0.3334
8372,83,Yssingeaux,27475,71764,51450.1,11175,15514,20955,9780,7455,10089,12100,13811,17424,19621,22560,27861,3.7,16973.50,17635.63,0.3080
8381,83,Thiers,15694,37695,25162.1,10109,14882,20549,10440,6154,8921,11162,13078,16736,19123,22245,28013,4.6,12702.01,16736.17,0.3286
8382,83,Ambert,12899,30196,19860.9,10133,14639,20408,10275,6523,9127,11084,12817,16646,18936,22135,27780,4.3,11081.60,16528.13,0.3158
8391,83,Vichy,48117,107919,74493.3,10774,15625,21780,11006,6375,9535,11802,13771,17722,20234,23618,30198,4.7,13659.32,17833.48,0.3362
8392,83,Saint-Pourcain-sur-Sioule,8759,21027,14029.9,10440,14937,20104,9664,6614,9363,11432,13235,16759,18865,21646,26772,4.0,11694.22,16434.30,0.3087
9101,91,Carcassonne,75949,183379,125675.2,9349,14470,20601,11252,4626,8130,10453,12501,16612,19122,22413,28464,6.2,13217.66,16390.14,0.3591
9102,91,Narbonne,54437,126391,95766.6,9084,14218,20494,11411,4451,7827,10180,12219,16393,18938,22415,28523,6.4,15062.30,16316.61,0.3698
9103,91,Alès-La Grand-Combe,57348,133761,95597.3,8859,14063,20072,11213,3906,7525,10031,12135,16104,18564,21880,27547,7.1,13279.53,15846.60,0.3674
