Revenus fiscaux des ménages - Année 2004,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
ZE1990,REG,LIBGEO,MEN99,PSDC99,NBUC04,RFUCQ104,RFUCQ204,RFUCQ304,RFUCIQ04,RFUCD104,RFUCD204,RFUCD304,RFUCD404,RFUCD604,RFUCD704,RFUCD804,RFUCD904,RFUCRD04,RFUCET04,RFUCMO04,RFUCGI04
4172,41,Commercy,17007,43845,28731.4,9595,13992,19121,9526,6113,8603,10546,12293,15792,17830,20656,25385,4.2,12725.91,15569.93,0.3168
4180,41,Vosges de l'ouest,24588,61656,39976.0,10461,14929,20550,10089,6660,9396,11396,13171,16875,19124,22301,27672,4.2,12424.94,16805.47,0.3153
4191,41,Epinal,62069,156241,101148.5,9897,14615,20136,10239,5818,8755,10952,12774,16523,18806,21754,27336,4.7,13430.41,16424.35,0.3319
4192,41,Remiremont-Gérardmer,32128,80311,52936.6,10886,14980,20084,9198,7054,9791,11806,13449,16704,18806,21639,26841,3.8,17996.26,16887.07,0.3066
4193,41,Saint-Dié-des-Vosges,33922,82744,55088.7,9965,14434,19638,9673,5971,8851,10960,12749,16265,18365,21175,26351,4.4,13910.63,16096.45,0.3218
4271,42,Wissembourg,18573,50055,33268.9,12906,18129,24599,11693,8994,11757,13973,16055,20420,23084,26447,32436,3.6,20724.69,20199.29,0.2914
4276,42,Strasbourg,221944,535735,341041.4,10921,17336,24664,13743,5632,9336,12368,14907,19872,22805,26908,34432,6.1,20217.31,19971.79,0.3681
4284,42,Guebwiller,21915,58489,38835.5,12796,17673,23684,10888,8703,11677,13861,15779,19790,22165,25610,30916,3.6,12401.44,19415.75,0.2823
4285,42,Thann-Cernay,23769,63829,41957.3,12383,17211,22899,10516,8160,11167,13441,15313,19185,21582,24643,29866,3.7,12628.29,18886.41,0.2874
4286,42,Mulhouse,111107,283884,186106.1,10731,16740,23867,13136,5909,9271,12102,14440,19236,22073,25977,32873,5.6,16555.09,19059.93,0.3509
4287,42,Saint-Louis,21991,52400,35811.4,13742,21361,30871,17129,7823,12146,15285,18301,24647,28579,33581,42447,5.4,16363.13,24107.68,0.3364
4288,42,Altkirch,21581,58760,39712.1,13589,19258,26134,12545,9380,12397,14781,16917,21617,24406,28137,34608,3.7,14310.97,21333.41,0.2908
4291,42,Haguenau-Niederbronn,49146,134764,88828.7,12664,17748,23534,10870,8475,11519,13728,15767,19859,22200,25217,30568,3.6,12914.85,19425.13,0.2875
4292,42,Saverne-Sarre-Union,37853,103474,68092.6,11841,16560,21977,10136,8143,10784,12810,14640,18449,20661,23602,28811,3.5,12932.14,18296.93,0.2898
4293,42,Molsheim-Schirmeck,40729,109586,73185.7,12980,17839,23823,10843,8933,11824,14031,15952,19853,22277,25659,31789,3.6,27264.83,20213.69,0.2973
4294,42,Colmar-Neuf-Brisach,71337,179960,119436.8,12368,17626,23899,11531,7799,11062,13500,15552,19768,22320,25893,32385,4.2,14895.46,19854.99,0.3162
4295,42,Sélestat-Sainte-Marie-aux-Mines,38892,103209,70856.1,12075,16975,22709,10634,8055,10933,13145,15101,18972,21326,24391,29973,3.7,15083.76,18869.90,0.2980
4301,43,Vesoul,28995,71958,46975.7,10249,15038,20687,10438,6512,9198,11283,13198,17031,19345,22316,27410,4.2,11964.44,16798.13,0.3170
4302,43,Lure-Luxeuil,31557,80284,52633.3,9720,14195,19287,9567,6083,8644,10718,12517,15957,18005,20760,25539,4.2,11797.19,15739.31,0.3139
4303,43,Belfort,55835,137408,89172.0,10772,16048,22188,11416,6151,9439,11927,14040,18194,20673,23956,29777,4.8,16740.80,17861.80,0.3300
4304,43,Gray,15730,39112,25908.8,9767,14091,19425,9658,6437,8760,10668,12349,15963,18043,21107,26429,4.1,11244.95,15892.27,0.3176
4305,43,Montbéliard,76036,194539,127765.4,10391,15340,20979,10588,6310,9200,11468,13405,17348,19600,22650,27803,4.4,13522.98,16909.38,0.3155
4306,43,Dole,30346,74816,50501.3,10620,15278,20660,10040,6575,9399,11620,13508,17150,19389,22230,27204,4.1,12069.57,16858.76,0.3107
4307,43,Besançon,103203,248452,162425.1,10876,16087,22212,11336,6457,9616,12000,14093,18182,20681,24136,30329,4.7,16579.41,18221.09,0.3348
4308,43,Morteau,16727,42897,29277.6,12021,17164,24201,12180,8137,10832,13099,15153,19656,22456,26308,32340,4.0,12325.15,19316.05,0.2996
4309,43,Revermont,10570,25318,16418.8,10168,14514,19898,9730,6748,9231,11089,12833,16292,18450,21457,27176,4.0,11977.92,16403.06,0.3147
4310,43,Pontarlier,20205,51552,35534.0,11454,16468,22943,11489,7508,10346,12468,14451,18653,21359,24752,30578,4.1,12529.21,18448.67,0.3050
4311,43,Lons-le-Saunier,33052,77674,53449.8,10650,15332,21031,10381,6857,9588,11629,13515,17332,19590,22671,28429,4.1,12916.45,17295.23,0.3164
4312,43,Champagnole,8956,21643,14406.3,10251,14504,19735,9484,6817,9353,11153,12775,16371,18419,21551,26766,3.9,16988.97,16659.43,0.3197
4313,43,Saint-Claude,20912,51406,34116.9,11157,16102,22051,10894,7107,10000,12227,14189,18211,20642,23919,29670,4.2,12801.08,18035.48,0.3106
5201,52,Nantes,323522,795359,533327.5,11548,16558,22850,11302,7244,10346,12627,14608,18684,21248,24837,31359,4.3,17740.04,18878.88,0.3244
5202,52,Saint-Nazaire,109328,267796,193520.1,10859,15416,21082,10223,7067,9788,11857,13628,17365,19646,22935,28923,4.1,23036.96,17620.29,0.3209
5203,52,Châteaubriant,32424,83407,57799.3,9457,13429,18133,8676,6347,8548,10273,11870,15075,16994,19495,24011,3.8,10773.80,14902.50,0.3033
5204,52,Angers,150180,371809,239516.2,10744,15550,21501,10757,6507,9563,11802,13705,17590,19987,23393,29666,4.6,14177.73,17696.52,0.3308
5205,52,Choletais,77373,209258,138501.0,10694,14521,19206,8512,7348,9763,11541,13060,16138,18056,20640,25562,3.5,12288.67,16391.24,0.2945
5206,52,Saumur-Bauge,51961,131522,86929.3,9767,13924,19012,9245,6192,8766,10652,12319,15651,17709,20549,25751,4.2,13199.16,15739.91,0.3207
5207,52,Segréen sud Mayenne,29720,76537,51242.1,10000,13730,18303,8303,6599,9086,10789,12277,15293,17171,19701,24362,3.7,11432.39,15384.12,0.3021
5208,52,Laval,47814,119355,80156.7,11145,15648,21009,9864,7255,10064,12128,13973,17508,19645,22683,28189,3.9,14619.85,17587.18,0.3094
5209,52,Mayenne nord et est,48593,121768,81253.3,10052,13900,18716,8664,6606,9162,10862,12359,15553,17515,20059,24605,3.7,11566.52,15558.87,0.3028
5210,52,Le Mans,129175,317183,209634.4,11231,15988,21683,10452,6809,10033,12267,14166,17977,20269,23406,29142,4.3,13748.98,17852.07,0.3171
5211,52,Sarthe nord,38552,94585,64028.2,10673,14647,19496,8823,7062,9726,11494,13081,16320,18306,20998,25564,3.6,11568.31,16205.21,0.2930
5212,52,Sarthe sud,47521,118083,80073.4,10301,14281,19098,8797,6713,9321,11181,12760,15928,17878,20550,25371,3.8,11917.31,15901.16,0.3009
5213,52,La Roche-sur-Yon,60571,153909,108130.0,10991,15426,20624,9633,7414,9957,11921,13711,17214,19330,22173,27477,3.7,14148.86,17395.67,0.3070
5214,52,Vendée est,39960,109013,74739.5,10931,14785,19129,8198,7787,10010,11778,13333,16317,18102,20426,24824,3.2,11704.81,16365.77,0.2777
5215,52,Vendée sud,39097,98511,66245.5,9961,13993,18931,8970,6662,9014,10794,12380,15721,17745,20501,25491,3.8,12101.19,15749.44,0.3079
5216,52,Vendée ouest,66949,153966,118853.2,11036,15370,21123,10087,7530,10023,11930,13629,17300,19643,22934,28967,3.8,15257.76,17839.30,0.3178
5320,53,Dinan,36374,88467,61398.3,10262,14705,20187,9925,6764,9319,11202,12934,16612,18848,21921,27366,4.0,11861.42,16673.96,0.3163
5321,53,Guingamp,38518,88267,60371.5,9629,14094,19556,9927,6109,8683,10543,12316,15981,18189,21250,26757,4.4,13878.73,16000.02,0.3289
5323,53,Lannion,40545,93105,65154.8,10816,15636,22165,11349,7030,9752,11822,13685,17878,20564,24247,30572,4.3,13419.85,17964.32,0.3232
5324,53,Saint-Brieuc,87964,210187,146578.9,11020,15715,21489,10469,7075,9926,12024,13900,17696,20041,23253,29176,4.1,13518.85,17818.51,0.3198
5330,53,Brest,154432,371708,241645.5,11409,15997,21713,10304,7323,10316,12410,14226,17957,20278,23455,29092,4.0,13932.72,17920.47,0.3088
5331,53,Morlaix,52162,125474,84913.7,10516,14903,20462,9946,6982,9513,11421,13161,16801,19086,22206,27945,4.0,14916.50,16971.66,0.3166
5332,53,Quimper,115813,269297,187893.1,11403,15835,21623,10220,7597,10335,12350,14107,17783,20140,23455,29325,3.9,15940.82,18009.40,0.3089
5333,53,Carhaix,30547,69298,45746.5,9641,13723,18684,9043,6208,8812,10505,12096,15464,17458,20228,25007,4.0,11960.86,15297.40,0.3105
5340,53,Fougères,27053,67014,44391.0,10627,14433,19031,8404,7242,9691,11474,12977,16005,17874,20406,25201,3.5,12240.04,16202.29,0.2946
5341,53,Rennes,237189,579498,385241.7,11966,16981,23169,11203,7688,10755,13035,15020,19077,21603,25137,31655,4.1,14516.98,19261.05,0.3153
5342,53,Saint-Malo,51814,121466,83957.8,10640,15319,21576,10936,6750,9562,11625,13472,17421,19999,23573,30313,4.5,15692.52,17988.50,0.3399
5343,53,Vitré,24667,66351,45656.3,10967,14960,19794,8827,7725,10049,11803,13399,16653,18592,21255,26055,3.4,13261.14,16832.77,0.2901
5344,53,Redon,28304,69896,48371.8,10196,14414,19250,9054,6794,9247,11102,12810,16186,18092,20676,25400,3.7,11569.31,16038.95,0.3026
5350,53,Auray,31716,76394,56338.3,11101,15541,21645,10544,7444,10068,12005,13757,17535,20048,23718,30399,4.1,14055.72,18128.74,0.3221
5351,53,Ploërmel,23772,58964,40135.0,10319,14480,19202,8883,6990,9382,11168,12809,16090,18013,20654,25031,3.6,11240.65,15909.13,0.2933
5352,53,Vannes,70315,172533,122854.8,11381,16227,22374,10993,7463,10208,12419,14341,18291,20801,24301,30945,4.1,15952.81,18757.46,0.3259
5353,53,Lorient,109198,259101,177720.7,10961,15489,21076,10115,6954,9836,11953,13718,17404,19650,22808,28437,4.1,13270.49,17377.32,0.3132
5354,53,Pontivy-Loudéac,49285,119177,80259.3,10137,14403,19233,9096,6883,9245,11001,12694,16100,18036,20648,25403,3.7,12543.38,15999.14,0.3042
5401,54,Nord-Poitou,21111,51094,33955.4,9589,13660,18591,9002,6320,8653,10432,12072,15346,17339,20207,25357,4.0,16126.06,15795.55,0.3319
5402,54,Châtellerault,34409,83619,56648.5,10188,14899,20494,10306,6028,9066,11165,13086,16887,19108,22125,27514,4.6,13064.16,16630.94,0.3280
5403,54,Montmorillon,18523,43868,28940.8,9737,13938,19266,9530,6337,8797,10682,12374,15742,17889,20952,26005,4.1,11857.13,15784.15,0.3160
5404,54,Haute-Charente,27980,66326,43494.6,8689,12741,17936,9247,5382,7762,9557,11122,14544,16711,19461,24251,4.5,11505.78,14486.80,0.3336
5405,54,Angoulême,85174,205503,137944.2,10232,15137,20811,10579,6067,9074,11304,13282,17123,19415,22523,28181,4.6,12118.35,16836.88,0.3275
5406,54,Sud Charentes,31130,75316,49541.6,8728,12766,17963,9235,5341,7818,9532,11120,14549,16727,19506,24669,4.6,11517.98,14569.44,0.3349
5407,54,Cognac,33101,80274,53274.8,10168,14806,20582,10414,6272,9077,11208,13004,16820,19211,22400,28227,4.5,14431.22,16965.55,0.3366
5408,54,Saintonge intérieure,47607,113620,78322.6,9582,14089,19693,10111,5827,8611,10516,12269,15973,18326,21416,27041,4.6,12294.35,15979.37,0.3327
5409,54,Saintonge maritime,70763,162445,118291.3,10089,14708,20801,10712,6261,9025,11047,12851,16734,19253,22670,28947,4.6,14183.08,17025.20,0.3385
5410,54,La Rochelle,88900,208564,145475.1,10968,15984,22559,11591,6695,9795,12055,14010,18201,20889,24619,31273,4.7,16327.54,18540.43,0.3403
5411,54,Sud Deux-Sèvres,80397,195215,133911.4,10599,15293,21304,10705,6826,9541,11569,13430,17286,19735,23172,29248,4.3,13458.77,17474.13,0.3240
5412,54,Nord Deux-Sèvres,48446,123666,82270.1,9825,13603,18243,8418,6700,8987,10618,12096,15200,17101,19653,24407,3.6,12728.21,15469.70,0.3084
5413,54,Poitiers,99727,230558,149100.6,11090,16261,22496,11406,6821,9869,12212,14250,18405,20949,24462,30848,4.5,15394.00,18402.02,0.3280
7201,72,Nord-est-de-la-Dordogne,19173,44293,28971.1,9264,13359,18445,9181,5886,8361,10080,11739,15053,17226,19967,25222,4.3,10567.10,15034.95,0.3204
7202,72,Périgueux,66844,156922,104899.5,10171,15040,20924,10753,6115,9079,11230,13157,17078,19471,22772,28455,4.7,14196.18,17010.36,0.3325
7203,72,Terrasson,12320,29980,19985.1,9280,13739,19272,9992,5509,8225,10223,11979,15676,17990,20920,26339,4.8,10855.42,15419.71,0.3289
7204,72,Sarlat-la-Canéda,17379,41255,28429.5,9431,14162,20082,10651,5865,8472,10372,12210,16176,18659,21903,27986,4.8,13388.79,16293.26,0.3413
7205,72,Bergerac,36749,88029,58946.2,9625,14325,20207,10582,5520,8480,10608,12480,16323,18708,21966,27669,5.0,12991.91,16360.61,0.3436
7206,72,Dax,48707,118445,83458.7,10781,15360,20832,10051,6907,9677,11766,13590,17262,19466,22552,28086,4.1,12599.42,17230.50,0.3136
7207,72,Marmande-Casteljaloux,25825,61813,42321.0,9341,13776,19118,9777,5595,8285,10231,11985,15634,17811,20746,26312,4.7,13526.27,15714.67,0.3421
7210,72,Agen,62794,149845,102974.6,9588,14628,20680,11092,5281,8380,10655,12665,16741,19166,22536,28569,5.4,14254.07,16632.42,0.3490
7211,72,Lacq-Orthez,25720,65035,42882.7,10427,14877,20465,10038,6686,9373,11356,13152,16806,19101,22164,27408,4.1,13186.45,16609.88,0.3089
7212,72,Oloron-Mauléon,17112,42826,27913.7,10300,14633,20211,9911,6566,9202,11234,12943,16583,18817,21746,27017,4.1,11319.27,16415.55,0.3106
7213,72,Pau,100110,243730,163827.1,11111,16332,23106,11995,6787,9878,12228,14302,18615,21421,25198,31938,4.7,14159.33,18691.41,0.3333
7214,72,Libourne-Montpon-Sainte-Foy-la-Grande,59346,144716,97238.2,9304,13981,19770,10466,5435,8218,10280,12145,15941,18310,21452,27209,5.0,15423.06,16067.61,0.3521
7215,72,Langon-Bazas-La Réole,27332,67519,46786.2,9552,14144,19741,10189,5600,8486,10510,12323,16089,18313,21381,26995,4.8,15023.27,15994.01,0.3387
7216,72,Villeneuve-sur-Lot-Fumel,36263,87663,58653.8,8842,13338,18935,10093,5057,7814,9788,11573,15219,17522,20563,26233,5.2,14763.62,15362.88,0.3511
7271,72,Bordeaux-Médoc,26416,66167,46779.3,10056,14584,20131,10075,6053,8942,11040,12839,16444,18731,21765,27174,4.5,16460.82,16516.01,0.3330
7272,72,Bordeaux-Arcachonnais,56856,137383,107397.1,11858,16849,23347,11489,7789,10743,12871,14873,19072,21744,25293,31726,4.1,14948.21,19233.81,0.3161
7273,72,Bordeaux-Entre-Deux-Mers,23229,61802,42496.9,10370,14930,20571,10201,6667,9309,11352,13124,16937,19187,22323,27767,4.2,12850.48,16789.16,0.3180
7274,72,Bordeaux-Cubzaçais,28772,75723,51045.6,9371,13934,19491,10120,5682,8327,10285,12110,15925,18158,21092,26265,4.6,12632.82,15577.65,0.3284
7275,72,Bordeaux-zone-centrale,339972,786269,525170.1,11437,17340,24478,13041,6300,10000,12717,15075,19790,22683,26657,33707,5.4,17520.02,19734.89,0.3471
7281,72,Mont-de-Marsan-haute-lande,7023,17337,11868.5,9711,14283,19645,9934,6088,8636,10712,12595,16184,18411,21307,26711,4.4,12886.13,16052.60,0.3252
7282,72,Mont-de-Marsan-est-des-Landes,43497,108334,73381.9,10918,15483,21025,10107,6844,9778,11922,13717,17411,19691,22644,28114,4.1,17239.96,17382.24,0.3169
7291,72,Sud-des-Landes,25998,64846,49566.7,11729,16424,22457,10728,7711,10621,12722,14585,18469,20922,24371,30463,4.0,14865.13,18672.99,0.3115
7292,72,Bayonne-Pyrénées,105141,248427,173058.3,10804,15831,22215,11411,6626,9624,11884,13875,17942,20585,24298,31294,4.7,17307.33,18490.38,0.3466
7301,73,Toulouse,440128,1035417,719354.7,11265,17277,24660,13395,6333,9856,12537,14922,19810,22794,26882,33868,5.3,16628.15,19758.06,0.3497
7302,73,Montauban,82087,206034,142727.1,9140,13975,19788,10648,5156,8050,10131,12070,15996,18384,21494,27127,5.3,13066.59,15889.06,0.3478
7303,73,Albi-Carmaux,74195,177677,122541.6,9759,14432,20398,10639,5683,8633,10770,12624,16465,18847,22293,28272,5.0,14127.69,16574.15,0.3419
7304,73,Tarbes,70860,168586,112321.3,10211,15050,20892,10681,6127,9061,11247,13154,17079,19455,22676,28222,4.6,12182.24,16807.94,0.3250
7305,73,Rodez,57237,139906,93890.7,9989,14758,20773,10784,6499,9022,10952,12825,16865,19258,22519,28300,4.4,13380.94,16924.44,0.3297
7306,73,Castres-Mazamet,53750,134218,89229.2,9711,14150,19527,9816,5617,8616,10707,12463,15936,18153,21202,27000,4.8,12611.26,16025.64,0.3354
7307,73,Auch,53888,128826,86708.1,9564,14190,20082,10518,5829,8509,10535,12354,16209,18610,21880,27833,4.8,13711.66,16307.92,0.3404
7308,73,Saint-Gaudens,33890,79026,54217.3,9712,14523,20412,10700,5841,8643,10773,12641,16538,18964,22148,27852,4.8,13086.74,16393.96,0.3344
7309,73,Figeac-Decazeville,28413,64779,43614.0,9766,14135,19661,9895,5995,8780,10696,12446,15989,18251,21292,26684,4.5,11935.24,15939.45,0.3223
7310,73,Cahors,32654,76409,52542.5,9653,14612,20851,11198,5662,8534,10658,12623,16788,19300,22838,28800,5.1,12552.64,16664.63,0.3423
7311,73,Millau,24412,57641,39448.2,9483,13800,19108,9625,5787,8485,10431,12117,15602,17773,20667,26184,4.5,12607.94,15653.76,0.3283
7312,73,Nord de Lot,21704,50826,34168.9,9709,14175,19977,10268,6128,8673,10622,12412,16179,18530,21731,27517,4.5,13879.88,16358.64,0.3355
7313,73,Lourdes,16039,38633,26528.2,10325,14580,19915,9590,6791,9325,11267,12967,16356,18575,21485,27045,4.0,12443.23,16558.96,0.3151
7316,73,Villefranche-de-Rouergue,14079,34444,23021.5,9146,13490,19255,10109,5692,8280,9972,11682,15449,17769,20920,26719,4.7,12849.44,15634.75,0.3416
7317,73,Lannemezan,12982,31385,20406.6,10267,14854,20473,10206,6700,9168,11195,13012,16892,19107,22111,27122,4.0,10877.73,16475.64,0.3065
7318,73,Saint-Girons,11709,26033,17647.8,8664,13723,19788,11124,4142,7430,9722,11646,15906,18376,21646,27281,6.6,33404.11,15205.58,0.3564
7319,73,Lavelanet,10816,25828,17253.4,9009,13500,18279,9270,5023,7928,10007,11857,15147,17082,19733,24874,5.0,11458.83,14951.13,0.3381
7320,73,Foix-Pamiers,31929,76019,52736.6,9881,14729,20452,10571,5710,8659,10910,12867,16726,19031,22229,27729,4.9,12918.02,16394.82,0.3309
7401,74,Bellac,17253,40120,26703.2,9268,13438,18499,9231,5840,8316,10104,11746,15249,17332,20005,25011,4.3,10738.12,15031.30,0.3201
7402,74,Limoges,124135,278439,185343.2,10797,16247,22595,11798,6147,9489,11987,14154,18419,21012,24538,30671,5.0,15576.63,18226.48,0.3372
7403,74,Rochechouart,15383,35334,23972.2,10234,14595,19976,9742,6391,9146,11210,12868,16451,18629,21628,26821,4.2,10873.03,16242.25,0.3115
7404,74,Aubusson,17468,39993,25755.9,8360,12373,17738,9378,5040,7522,9194,10795,14186,16384,19331,24515,4.9,12134.32,14224.19,0.3388
7405,74,Guéret,37113,84477,56732.2,9181,13747,19481,10300,5703,8228,10065,11866,15737,18069,21231,26787,4.7,11690.45,15678.09,0.3351
7406,74,Brive,51909,121150,83098.7,10491,15365,21302,10811,6824,9418,11526,13477,17409,19805,23268,29511,4.3,14220.50,17664.10,0.3296
7407,74,Tulle,33568,76997,50992.3,10200,15031,20924,10724,6646,9186,11216,13129,17180,19543,22663,28144,4.2,11601.91,16831.14,0.3139
7408,74,Ussel,14774,34429,21813.8,9677,14255,19707,10030,6134,8702,10606,12482,16128,18351,21363,26697,4.4,11779.51,16092.01,0.3239
8201,82,Roanne,71253,172694,113916.1,10335,14621,19665,9330,6518,9287,11303,13011,16386,18422,21215,26417,4.1,15913.41,16376.37,0.3127
8202,82,Beaujolais-Val-de-Saône,53028,138108,95654.7,10593,15657,21780,11187,6426,9392,11677,13702,17755,20223,23597,29657,4.6,13475.24,17686.78,0.3274
8203,82,Bourg-en-Bresse,67798,171065,117331.9,11472,16198,21913,10441,7491,10350,12483,14379,18136,20444,23649,29362,3.9,12930.80,18168.14,0.3052
8204,82,Oyonnax,22138,58098,38121.2,9985,15023,20808,10823,6144,8785,11058,13105,17021,19466,22631,28424,4.6,14656.41,17264.06,0.3392
8205,82,Genevois Français,99224,242769,163896.2,12050,19651,30276,18226,6124,10384,13602,16594,23172,27580,33483,43655,7.1,19599.05,23368.34,0.3837
8206,82,Chablais,32954,80500,56275.9,12098,17729,25036,12938,7712,10755,13203,15412,20242,23205,27344,34965,4.5,15498.77,20504.97,0.3316
8207,82,Vallée-de-l'Arve,60093,155495,107917.3,11884,17175,23749,11865,7579,10672,12998,15092,19372,22101,25769,32843,4.3,16193.38,19833.99,0.3285
8208,82,Annecy,92781,229039,159587.4,12864,18348,25287,12423,8358,11612,14029,16209,20659,23530,27509,34956,4.2,20326.53,21193.73,0.3240
8209,82,Belley,17679,44046,30559.3,10887,15696,21379,10492,6788,9734,11903,13852,17643,19964,23182,28757,4.2,17175.77,17549.16,0.3158
8210,82,Ambérieu,30781,80056,56289.7,11581,16492,22107,10526,7616,10461,12658,14585,18473,20731,23777,29352,3.9,12292.70,18146.00,0.2949
8211,82,Lyon,655202,1624102,1074926.9,11097,17221,24570,13473,6190,9622,12434,14881,19722,22703,26859,34417,5.6,17512.04,19864.65,0.3554
8212,82,Loire-centre,29582,74329,52046.5,10132,14468,19826,9694,6695,9134,11027,12792,16318,18503,21429,26833,4.0,13829.61,16496.23,0.3185
8213,82,Saint-Etienne,197320,482101,313825.9,9889,15004,20818,10929,5544,8625,11050,13094,16990,19372,22566,28313,5.1,13210.84,16840.84,0.3393
8214,82,Vienne-Roussillon,53706,140195,96263.3,10793,16068,22040,11247,6494,9583,11938,14017,18163,20657,23752,29603,4.6,13657.67,17833.80,0.3217
8215,82,Bourgoin-La Tour-du-Pin,57910,151308,107720.0,11093,15908,21733,10640,7155,9930,12162,14063,17921,20296,23458,29106,4.1,13359.65,17833.18,0.3105
8216,82,Chambéry,86702,208266,142086.4,11742,17102,23464,11722,7205,10451,12872,15002,19255,21884,25475,32046,4.4,14610.62,19292.85,0.3238
8217,82,Tarentaise,41896,101394,70303.6,11363,16056,22000,10637,7415,10246,12323,14208,18112,20494,23764,29832,4.0,15373.18,18469.52,0.3214
8218,82,Maurienne,17387,41607,27967.9,11512,15973,21509,9997,7705,10448,12470,14224,17920,20144,23198,28182,3.7,11140.23,17615.15,0.2884
8219,82,Voiron,49966,132298,91342.6,11410,16200,22131,10721,7554,10319,12417,14354,18207,20682,23976,29915,4.0,14117.36,18243.47,0.3068
8220,82,Annonay,23488,59604,40893.0,10381,14745,19809,9428,6685,9298,11353,13023,16516,18554,21369,26026,3.9,12237.84,16335.52,0.3045
8221,82,Drôme-Ardèche nord,32040,82040,55881.9,9884,14487,19767,9883,6336,8843,10894,12735,16322,18429,21249,26421,4.2,13019.76,16211.49,0.3200
8222,82,Romans-Saint-Marcellin,45714,115425,78689.5,9896,14552,20120,10224,5895,8749,10903,12774,16482,18737,21831,27520,4.7,12951.60,16460.60,0.3319
8223,82,Grenoble,231435,562961,367712.5,11608,17427,24622,13014,6812,10253,12878,15191,19894,22818,26890,34048,5.0,16365.17,19890.77,0.3375
8224,82,Crest-Die,14718,35890,24959.7,9338,13854,19527,10189,5494,8313,10328,12149,15772,18191,21376,26932,4.9,12023.17,15785.19,0.3361
8225,82,Drôme-Ardèche centre,91002,222916,150883.9,10173,15270,21251,11078,6005,8978,11281,13318,17333,19772,23099,29008,4.8,17049.72,17331.97,0.3395
8226,82,Aubenas,36009,84091,57317.6,8894,13633,19349,10455,4881,7809,9929,11805,15559,17911,21033,26295,5.4,19505.96,15557.66,0.3538
8227,82,Drôme-Ardèche sud,62047,155010,106800.4,9395,14518,20767,11372,5299,8239,10494,12549,16690,19232,22609,28346,5.3,14652.50,16520.47,0.3472
8311,83,Aurillac,34425,82116,54797.3,9713,14424,20211,10498,6134,8708,10682,12564,16380,18758,21959,27905,4.5,13314.63,16518.29,0.3340
8313,83,Mauriac,13889,32198,20625.0,8557,12435,17502,8945,5446,7668,9325,10863,14167,16253,18936,24131,4.4,11081.91,14316.43,0.3333
8314,83,Saint-Flour,14967,36464,23410.9,8497,12306,17575,9078,5258,7644,9249,10794,14073,16316,19160,24560,4.7,12329.61,14473.68,0.3428
8324,83,Clermont-Ferrand,199780,468200,311313.0,11077,16469,23013,11936,6664,9817,12224,14381,18727,21377,25011,31528,4.7,16104.12,18714.39,0.3342
8325,83,Gannat,6065,14654,9234.3,9386,13593,19028,9642,5792,8408,10298,11942,15494,17705,20629,25861,4.5,11730.62,15305.18,0.3237
8331,83,Issoire,22071,51977,36278.4,10203,14589,19680,9477,6649,9189,11147,12948,16381,18454,21309,26159,3.9,12516.02,16273.72,0.3101
8333,83,Brioude,12614,29486,20183.0,8776,13158,18523,9747,5365,7836,9608,11363,14980,17163,20111,25479,4.7,11487.35,14959.88,0.3355
8343,83,Montluçon,56206,125942,84338.8,9841,14390,19851,10010,5821,8745,10830,12639,16261,18509,21501,26651,4.6,12084.51,16080.07,0.3266
8351,83,Moulins,33661,78824,52360.8,10163,14961,20884,10721,5904,9011,11188,13071,17000,19407,22639,28273,4.8,12407.58,16810.22,0.3326
8352,83,Dompierre-sur-Besbre,9144,21964,14333.0,9061,12861,17650,8589,5798,8137,9850,11365,14519,16452,19178,23676,4.1,10047.16,14443.36,0.3125
8362,83,Le Puy-en-Velay,40525,98452,64836.6,9383,14035,19745,10363,5685,8357,10311,12183,15997,18307,21415,26866,4.7,12524.12,15954.26,0.3354
8372,83,Yssingeaux,27475,71764,49619.4,10157,14401,19532,9375,6818,9170,11082,12756,16122,18252,21088,25944,3.8,13318.21,16233.27,0.3069
8381,83,Thiers,15694,37695,24960.5,9277,13856,19176,9899,5560,8220,10339,12145,15655,17839,20740,25932,4.7,12188.50,15576.45,0.3310
8382,83,Ambert,12899,30196,19757.2,9240,13482,18968,9728,5964,8232,10114,11795,15443,17670,20482,25793,4.3,10632.38,15287.29,0.3215
8391,83,Vichy,48117,107919,73738.5,9989,14627,20442,10453,6054,8888,10999,12869,16628,19048,22262,28317,4.7,12175.83,16674.90,0.3339
8392,83,Saint-Pourcain-sur-Sioule,8759,21027,13877.8,9738,13958,19024,9286,6290,8784,10565,12250,15695,17730,20386,24944,4.0,10470.38,15404.27,0.3081
