Revenus fiscaux des ménages - Année 2001,,,,,,,,,,,,,,,,,,,,,
"Indicateurs de distribution par Unité de Consommation - Seuil 50 ménages pour médiane, 2000 habitants pour autres indicateurs",,,,,,,,,,,,,,,,,,,,,
Zones d'emploi,,,,,,,,,,,,,,,,,,,,,
"© Insee     Source : Insee-DGI, Revenus fiscaux des ménages",,,,,,,,,,,,,,,,,,,,,
Sommaire,,,,,,,,,,,,,,,,,,,,,
,,,"Nb de ménages
au RP 1999",PSDC99,Nombre d'UC,1er quartile (€),Médiane (€),3ème quartile (€),"Intervalle
inter-quartiles (€)",1er décile (€),2ème décile (€),3ème décile (€),4ème décile (€),6ème décile (€),7ème décile (€),8ème décile (€),9ème décile (€),"Rapport
inter-déciles",Ecart-type (€),Moyenne (€),Indice de Gini
ZE1990,REG,LIBGEO,MEN99,PSDC99,NBUC01,RFUCQ101,RFUCQ201,RFUCQ301,RFUCIQ01,RFUCD101,RFUCD201,RFUCD301,RFUCD401,RFUCD601,RFUCD701,RFUCD801,RFUCD901,RFUCRD01,RFUCET01,RFUCMO01,RFUCGI01
4288,42,Altkirch,21581,58760,38342.0,12756,18159,24770,12014,8820,11617,13842,15899,20426,23199,26755,32693,3.7,12658.79,20040.43,0.2878
4291,42,Haguenau-Niederbronn,49146,134764,86248.2,11943,16670,22011,10068,8236,10882,12945,14823,18585,20723,23511,28464,3.5,11545.64,18172.56,0.2796
4292,42,Saverne-Sarre-Union,37853,103474,66489.8,10934,15282,20353,9419,7550,9983,11835,13565,17031,19068,21814,26533,3.5,10936.91,16848.89,0.2848
4293,42,Molsheim-Schirmeck,40729,109586,71305.7,11973,16570,22018,10045,8322,10919,12961,14795,18417,20622,23765,29274,3.5,12887.67,18544.51,0.2898
4294,42,Colmar-Neuf-Brisach,71337,179960,116831.8,11504,16412,22266,10762,7371,10338,12569,14547,18467,20793,24137,29959,4.1,13421.67,18471.95,0.3114
4295,42,Sélestat-Sainte-Marie-aux-Mines,38892,103209,68023.0,11221,15818,21075,9854,7548,10140,12178,14053,17697,19790,22618,27644,3.7,14120.78,17468.77,0.2930
4301,43,Vesoul,28995,71958,46394.6,9253,13812,19059,9806,5969,8294,10126,11955,15689,17830,20600,25432,4.3,10550.93,15359.44,0.3169
4302,43,Lure-Luxeuil,31557,80284,51715.1,8910,13031,17776,8866,5683,7980,9808,11440,14725,16592,19199,23724,4.2,10932.83,14477.96,0.3126
4303,43,Belfort,55835,137408,88161.1,10095,15101,20748,10653,5998,8908,11181,13161,17074,19381,22399,27851,4.6,11761.65,16646.97,0.3195
4304,43,Gray,15730,39112,25343.6,8884,12895,17898,9014,5804,8004,9724,11326,14686,16670,19393,24401,4.2,11555.56,14667.01,0.3206
4305,43,Montbéliard,76036,194539,126629.5,9664,14319,19652,9988,6101,8638,10628,12509,16179,18334,21242,26025,4.3,10943.94,15768.36,0.3099
4306,43,Dole,30346,74816,49303.8,9698,14093,19202,9504,6236,8681,10639,12393,15941,18052,20753,25506,4.1,10595.43,15609.38,0.3085
4307,43,Besançon,103203,248452,157266.0,10026,14869,20554,10528,6089,8886,11074,13013,16839,19147,22344,28071,4.6,13978.57,16808.66,0.3300
4308,43,Morteau,16727,42897,28468.0,10893,15858,22313,11420,7285,9799,11930,13845,18074,20593,24275,30135,4.1,11185.90,17801.56,0.3034
4309,43,Revermont,10570,25318,16177.9,9196,13186,18201,9005,6007,8229,10045,11651,14771,16842,19685,24832,4.1,11659.88,14951.82,0.3181
4310,43,Pontarlier,20205,51552,34117.6,10375,15025,20910,10535,6758,9341,11321,13149,17003,19391,22647,27989,4.1,10917.44,16784.51,0.3058
4311,43,Lons-le-Saunier,33052,77674,51904.4,9685,14121,19397,9712,6309,8660,10665,12458,15973,18098,20924,26085,4.1,11369.02,15887.37,0.3145
4312,43,Champagnole,8956,21643,14251.6,9512,13393,18440,8928,6496,8647,10304,11917,15129,17154,19908,24732,3.8,13025.48,15260.67,0.3071
4313,43,Saint-Claude,20912,51406,33732.9,10535,15074,20623,10088,6693,9442,11516,13283,16946,19261,22367,27678,4.1,11971.85,16872.32,0.3080
5201,52,Nantes,323522,795359,515929.8,10452,15139,20982,10530,6563,9331,11452,13308,17123,19496,22851,28870,4.4,15366.17,17216.33,0.3249
5202,52,Saint-Nazaire,109328,267796,183784.0,9841,14085,19470,9629,6489,8887,10754,12421,15938,18109,21156,26797,4.1,13837.30,16057.15,0.3175
5203,52,Châteaubriant,32424,83407,55058.2,8372,12062,16452,8080,5695,7594,9165,10596,13613,15396,17672,21973,3.9,9666.99,13475.75,0.3073
5204,52,Angers,150180,371809,233700.3,9742,14262,19826,10084,6001,8668,10726,12538,16148,18409,21580,27315,4.6,12766.31,16196.13,0.3287
5205,52,Choletais,77373,209258,134678.1,9610,13198,17518,7908,6613,8739,10383,11820,14678,16477,18839,23518,3.6,10238.06,14845.08,0.2941
5206,52,Saumur-Bauge,51961,131522,85253.9,8653,12525,17311,8658,5524,7736,9459,10970,14161,16086,18782,23798,4.3,10491.20,14213.08,0.3237
5207,52,Segréen sud Mayenne,29720,76537,50112.2,8962,12480,16637,7675,6075,8122,9692,11060,13940,15605,17920,22167,3.6,9984.44,13973.53,0.3021
5208,52,Laval,47814,119355,78386.6,10232,14541,19577,9345,6745,9219,11180,12895,16216,18266,21130,26233,3.9,14153.06,16358.42,0.3108
5209,52,Mayenne nord et est,48593,121768,79842.1,9009,12654,17153,8144,6158,8260,9762,11203,14216,16062,18470,22842,3.7,10658.90,14269.23,0.3042
5210,52,Le Mans,129175,317183,204862.0,10281,14829,20097,9816,6435,9201,11281,13080,16653,18790,21738,27152,4.2,12059.62,16484.85,0.3123
5211,52,Sarthe nord,38552,94585,62368.3,9648,13406,17937,8289,6470,8764,10401,11927,15020,16821,19324,23823,3.7,11791.27,14919.58,0.2980
5212,52,Sarthe sud,47521,118083,77495.2,9371,13176,17643,8272,6169,8486,10170,11664,14723,16550,19026,23557,3.8,10823.35,14642.13,0.3009
5213,52,La Roche-sur-Yon,60571,153909,102097.0,9844,14073,18944,9100,6634,8903,10753,12453,15751,17764,20385,25272,3.8,12248.02,15747.35,0.3056
5214,52,Vendée est,39960,109013,71278.6,9792,13350,17401,7609,7099,9016,10561,11979,14773,16389,18580,22574,3.2,11095.30,14819.20,0.2783
5215,52,Vendée sud,39097,98511,64345.1,8809,12547,17263,8454,5919,8007,9575,11034,14167,16079,18699,23499,4.0,10484.80,14226.60,0.3123
5216,52,Vendée ouest,66949,153966,110791.1,9897,13910,19259,9362,6718,8991,10750,12303,15743,17909,20920,26581,4.0,13181.86,16142.42,0.3181
5320,53,Dinan,36374,88467,59063.9,9220,13387,18511,9291,6245,8293,10085,11740,15161,17275,20038,25110,4.0,11081.89,15240.05,0.3168
5321,53,Guingamp,38518,88267,59345.9,8667,12885,18056,9389,5622,7828,9544,11228,14706,16774,19647,24871,4.4,11382.72,14662.09,0.3284
5323,53,Lannion,40545,93105,63455.2,9864,14495,20633,10769,6487,8882,10793,12635,16580,19074,22493,28416,4.4,11186.42,16556.26,0.3206
5324,53,Saint-Brieuc,87964,210187,142155.9,10005,14433,19797,9792,6493,8966,10979,12759,16241,18425,21467,26931,4.1,11855.42,16309.87,0.3167
5330,53,Brest,154432,371708,235680.4,10363,14618,19823,9460,6728,9363,11284,12969,16405,18499,21398,26619,4.0,19821.69,16369.62,0.3073
5331,53,Morlaix,52162,125474,82706.0,9438,13712,18835,9397,6192,8494,10324,12063,15457,17591,20448,25762,4.2,11967.30,15493.80,0.3194
5332,53,Quimper,115813,269297,182645.9,10477,14687,20080,9603,7054,9501,11387,13063,16487,18684,21753,27273,3.9,13171.67,16634.56,0.3056
5333,53,Carhaix,30547,69298,45511.6,8764,12776,17621,8857,5923,7945,9577,11141,14444,16449,19015,23574,4.0,11679.07,14291.32,0.3113
5340,53,Fougères,27053,67014,43737.1,9403,13023,17447,8044,6459,8544,10224,11684,14535,16332,18754,23185,3.6,10871.65,14673.48,0.2991
5341,53,Rennes,237189,579498,369721.2,10848,15552,21345,10497,6974,9724,11889,13740,17501,19858,23135,29199,4.2,13989.91,17644.68,0.3173
5342,53,Saint-Malo,51814,121466,81691.1,9392,13777,19570,10178,5874,8394,10317,12037,15692,18108,21441,27633,4.7,12579.51,16076.22,0.3400
5343,53,Vitré,24667,66351,43621.3,9851,13698,18057,8206,6923,8958,10653,12191,15177,17000,19391,24092,3.5,11997.09,15394.12,0.2963
5344,53,Redon,28304,69896,46578.5,9171,13155,17667,8496,6162,8242,10050,11661,14726,16575,19025,23356,3.8,10030.23,14589.61,0.3015
5350,53,Auray,31716,76394,52726.6,10047,14344,20011,9964,6829,9136,10937,12631,16222,18534,21855,28226,4.1,12175.79,16658.51,0.3211
5351,53,Ploërmel,23772,58964,38785.3,9175,13103,17640,8465,6340,8298,9972,11540,14748,16546,18955,23205,3.7,9805.72,14547.08,0.2965
5352,53,Vannes,70315,172533,115386.3,10299,14839,20511,10212,6787,9237,11299,13118,16766,19074,22302,28385,4.2,13750.65,17024.45,0.3211
5353,53,Lorient,109198,259101,172706.1,9916,14177,19391,9475,6387,8910,10827,12538,15998,18124,20948,26096,4.1,11315.31,15859.27,0.3108
5354,53,Pontivy-Loudéac,49285,119177,78554.7,9122,13142,17806,8684,6291,8270,9964,11570,14776,16661,19138,23632,3.8,11488.19,14723.21,0.3065
5401,54,Nord-Poitou,21111,51094,33888.1,8532,12348,17077,8545,5733,7723,9331,10823,13966,15868,18518,23267,4.1,12389.13,14194.15,0.3271
5402,54,Châtellerault,34409,83619,55831.6,9290,13766,18945,9655,5688,8306,10256,12040,15607,17668,20505,25437,4.5,12087.98,15385.13,0.3264
5403,54,Montmorillon,18523,43868,28908.9,8699,12549,17571,8872,5820,7878,9478,11000,14250,16267,19031,23680,4.1,10826.20,14306.01,0.3193
5404,54,Haute-Charente,27980,66326,43462.2,7785,11597,16359,8574,5088,7054,8539,10026,13287,15207,17790,22510,4.4,10308.51,13286.26,0.3351
5405,54,Angoulême,85174,205503,134884.8,9332,13928,19268,9937,5576,8292,10306,12125,15803,17954,20879,26158,4.7,11608.56,15487.01,0.3263
5406,54,Sud Charentes,31130,75316,48783.9,7679,11305,16247,8568,4730,6864,8394,9821,12990,15029,17729,22522,4.8,10296.16,13046.64,0.3385
5407,54,Cognac,33101,80274,52846.3,9152,13475,19099,9947,5680,8191,10040,11742,15410,17632,20700,26229,4.6,12187.05,15480.70,0.3365
5408,54,Saintonge intérieure,47607,113620,75859.8,8582,12746,18083,9501,5301,7654,9435,11034,14580,16728,19608,24757,4.7,10937.89,14516.42,0.3333
5409,54,Saintonge maritime,70763,162445,112427.5,9025,13329,19023,9998,5549,8048,9874,11575,15231,17606,20726,26508,4.8,13130.33,15433.55,0.3416
5410,54,La Rochelle,88900,208564,140515.6,9847,14581,20727,10880,5990,8745,10846,12735,16689,19165,22652,28820,4.8,13317.42,16812.42,0.3386
5411,54,Sud Deux-Sèvres,80397,195215,130440.1,9424,13841,19461,10037,6162,8502,10338,12063,15746,18033,21219,26967,4.4,12459.81,15855.97,0.3260
5412,54,Nord Deux-Sèvres,48446,123666,81132.8,8653,12226,16613,7960,5997,7903,9374,10786,13752,15541,17971,22406,3.7,11571.74,13959.73,0.3116
5413,54,Poitiers,99727,230558,144060.8,10095,14971,20834,10739,6291,9003,11152,13097,17013,19393,22656,28553,4.5,14189.71,16914.51,0.3265
7201,72,Nord-est-de-la-Dordogne,19173,44293,28886.3,8256,12044,16876,8620,5445,7427,9012,10524,13649,15679,18339,23142,4.3,10264.78,13720.50,0.3229
7202,72,Périgueux,66844,156922,102554.2,9177,13686,19269,10093,5617,8172,10105,11885,15639,17901,20962,26434,4.7,11281.82,15498.80,0.3313
7203,72,Terrasson,12320,29980,19429.9,8207,12376,17704,9497,4891,7267,9049,10680,14181,16338,19283,24250,5.0,10349.55,14028.40,0.3350
7204,72,Sarlat-la-Canéda,17379,41255,27710.3,8594,12988,18712,10118,5477,7668,9448,11232,14948,17233,20399,25890,4.7,12808.52,15046.55,0.3428
7205,72,Bergerac,36749,88029,57481.3,8571,13063,18611,10040,4985,7585,9523,11288,14929,17261,20327,25904,5.2,11669.42,14967.61,0.3473
7206,72,Dax,48707,118445,79484.7,9856,14111,19268,9412,6349,8836,10758,12454,15886,17987,20885,26290,4.1,11774.65,15910.97,0.3157
7207,72,Marmande-Casteljaloux,25825,61813,41199.9,8391,12477,17670,9279,5137,7487,9191,10833,14311,16374,19236,24454,4.8,11890.27,14379.73,0.3434
7210,72,Agen,62794,149845,99528.8,8618,13304,19057,10439,4803,7594,9596,11415,15278,17571,20841,26353,5.5,14608.17,15184.71,0.3512
7211,72,Lacq-Orthez,25720,65035,41980.3,9482,13665,18871,9389,6259,8550,10347,12006,15469,17587,20459,25493,4.1,15660.93,15305.47,0.3099
7212,72,Oloron-Mauléon,17112,42826,27563.6,9297,13483,18502,9205,5961,8338,10172,11874,15212,17273,20069,24702,4.1,10151.48,14948.35,0.3072
7213,72,Pau,100110,243730,158218.1,10035,14982,21230,11195,6120,8886,11090,13033,17114,19682,23191,29317,4.8,12161.81,17039.06,0.3318
7214,72,Libourne-Montpon-Sainte-Foy-la-Grande,59346,144716,94267.9,8533,12924,18464,9931,5051,7567,9459,11179,14805,17067,20142,26116,5.2,15663.95,15354.13,0.3677
7215,72,Langon-Bazas-La Réole,27332,67519,44570.9,8649,12903,18214,9565,5215,7696,9537,11200,14748,16887,19743,25348,4.9,12286.05,14785.95,0.3417
7216,72,Villeneuve-sur-Lot-Fumel,36263,87663,57567.9,7868,12091,17385,9517,4514,6989,8755,10426,13863,16046,18998,24458,5.4,11435.64,13936.83,0.3521
7271,72,Bordeaux-Médoc,26416,66167,43384.7,9209,13521,18861,9652,5682,8219,10158,11839,15321,17485,20561,25992,4.6,20296.52,15840.48,0.3510
7272,72,Bordeaux-Arcachonnais,56856,137383,99297.3,10723,15385,21363,10640,7079,9684,11717,13519,17443,19867,23198,29173,4.1,12895.58,17498.32,0.3147
7273,72,Bordeaux-Entre-Deux-Mers,23229,61802,40357.0,9391,13730,19212,9821,6081,8453,10291,11973,15584,17813,20947,26653,4.4,12638.23,15808.84,0.3312
7274,72,Bordeaux-Cubzaçais,28772,75723,49317.8,8394,12639,17971,9577,5143,7479,9255,10924,14470,16634,19615,24783,4.8,10401.18,14373.45,0.3359
7275,72,Bordeaux-zone-centrale,339972,786269,509483.5,10559,16015,22662,12103,5842,9237,11729,13906,18287,20991,24665,31066,5.3,15993.31,18121.07,0.3431
7281,72,Mont-de-Marsan-haute-lande,7023,17337,11456.4,8857,13156,18275,9419,5659,7954,9818,11546,14925,17010,19729,24713,4.4,10539.74,14801.91,0.3216
7282,72,Mont-de-Marsan-est-des-Landes,43497,108334,70774.2,9941,14312,19441,9500,6380,8951,10859,12618,16126,18162,21035,26151,4.1,12387.54,15999.51,0.3126
7291,72,Sud-des-Landes,25998,64846,45988.6,10599,14968,20648,10049,7015,9581,11497,13270,16877,19205,22325,27912,4.0,11678.86,16932.24,0.3071
7292,72,Bayonne-Pyrénées,105141,248427,167212.3,9765,14420,20358,10594,5962,8677,10744,12586,16416,18868,22186,28540,4.8,16352.43,16724.41,0.3437
7301,73,Toulouse,440128,1035417,677696.0,10274,15860,22725,12451,5792,8963,11445,13659,18233,21003,24807,31238,5.4,15225.24,18047.70,0.3468
7302,73,Montauban,82087,206034,135571.6,8221,12582,17960,9739,4703,7251,9123,10850,14444,16622,19595,24915,5.3,11242.31,14354.81,0.3468
7303,73,Albi-Carmaux,74195,177677,117937.1,8840,13180,18737,9897,5163,7836,9790,11498,15068,17312,20446,26074,5.1,12259.65,15107.50,0.3404
7304,73,Tarbes,70860,168586,110190.9,9258,13804,19331,10073,5623,8207,10215,12018,15767,17984,20982,26189,4.7,11087.12,15427.57,0.3243
7305,73,Rodez,57237,139906,91280.4,8958,13451,19017,10059,5891,8020,9854,11653,15406,17650,20722,26181,4.4,12962.92,15468.24,0.3313
7306,73,Castres-Mazamet,53750,134218,87430.7,8831,12970,17929,9098,5323,7881,9735,11393,14638,16655,19469,25012,4.7,10899.11,14694.12,0.3307
7307,73,Auch,53888,128826,84332.2,8493,12862,18409,9916,5261,7575,9391,11075,14733,16981,20131,25603,4.9,11255.24,14768.43,0.3412
7308,73,Saint-Gaudens,33890,79026,52324.3,8982,13357,18883,9901,5527,8003,9886,11631,15199,17491,20527,25781,4.7,12228.55,15087.66,0.3292
7309,73,Figeac-Decazeville,28413,64779,42981.8,8841,12933,18130,9289,5685,7908,9693,11325,14667,16807,19757,24646,4.3,10391.28,14592.45,0.3191
7310,73,Cahors,32654,76409,51011.9,8821,13478,19390,10569,5398,7799,9769,11602,15486,17881,21209,26901,5.0,12053.81,15425.66,0.3394
7311,73,Millau,24412,57641,38539.8,8726,12748,17734,9008,5453,7819,9547,11148,14451,16493,19218,24283,4.5,10599.43,14455.06,0.3252
7312,73,Nord de Lot,21704,50826,33047.2,8832,13038,18453,9621,5776,7922,9668,11311,14887,17109,20088,25635,4.4,11865.99,15005.64,0.3295
7313,73,Lourdes,16039,38633,25938.2,9453,13598,18704,9251,6162,8576,10366,11967,15284,17350,20341,25433,4.1,11754.75,15374.39,0.3165
7316,73,Villefranche-de-Rouergue,14079,34444,22555.3,8220,12283,17534,9314,5442,7505,8987,10614,14081,16219,19177,24601,4.5,11554.85,14342.51,0.3383
7317,73,Lannemezan,12982,31385,20080.9,9233,13493,18664,9431,6017,8300,10157,11830,15327,17445,20223,25027,4.2,9545.44,14966.76,0.3051
7318,73,Saint-Girons,11709,26033,17184.9,7527,12473,18229,10702,3892,6497,8528,10534,14452,16972,20064,25208,6.5,42285.62,13876.14,0.3655
7319,73,Lavelanet,10816,25828,17086.9,8254,12275,16855,8601,4625,7159,9145,10785,13887,15745,18303,23404,5.1,10695.69,13793.93,0.3410
7320,73,Foix-Pamiers,31929,76019,50581.0,8938,13472,18969,10031,5178,7829,9898,11695,15403,17586,20636,25811,5.0,10380.50,15005.92,0.3305
7401,74,Bellac,17253,40120,26519.1,8262,12153,16933,8671,5365,7443,9030,10587,13820,15895,18379,23142,4.3,9470.11,13687.68,0.3214
7402,74,Limoges,124135,278439,181670.4,9993,15013,20937,10945,5874,8792,11105,13085,17061,19475,22717,28417,4.8,14606.11,16802.99,0.3303
7403,74,Rochechouart,15383,35334,23400.2,9144,13333,18495,9351,5836,8180,10019,11616,15081,17201,20025,24739,4.2,9854.02,14850.90,0.3132
7404,74,Aubusson,17468,39993,25883.8,7432,11160,16150,8718,4505,6688,8163,9620,12829,14852,17641,22543,5.0,9894.19,12975.27,0.3442
7405,74,Guéret,37113,84477,56099.6,8142,12393,17986,9844,5255,7347,8925,10598,14289,16587,19578,24987,4.8,10790.19,14306.77,0.3389
7406,74,Brive,51909,121150,80900.7,9368,13891,19555,10187,6035,8379,10293,12109,15868,18163,21307,27117,4.5,12313.51,15993.90,0.3318
7407,74,Tulle,33568,76997,50711.2,9080,13707,19249,10169,6030,8171,10004,11839,15672,17894,20927,26220,4.3,10477.86,15390.87,0.3189
7408,74,Ussel,14774,34429,21921.0,8655,12904,17922,9267,5367,7755,9563,11262,14648,16702,19485,24494,4.6,10307.62,14516.13,0.3252
8201,82,Roanne,71253,172694,112907.7,9446,13508,18239,8793,6013,8501,10338,12000,15156,17064,19691,24635,4.1,11771.12,15136.45,0.3122
8202,82,Beaujolais-Val-de-Saône,53028,138108,90786.8,9490,14272,19957,10467,5783,8413,10531,12410,16251,18576,21665,27290,4.7,12398.61,16157.64,0.3320
8203,82,Bourg-en-Bresse,67798,171065,113269.8,10267,14866,20226,9959,6711,9231,11238,13083,16725,18903,21899,27347,4.1,11641.13,16646.76,0.3097
8204,82,Oyonnax,22138,58098,37325.0,9523,14270,20023,10500,5817,8436,10487,12441,16226,18620,21708,27592,4.7,14296.48,16628.47,0.3442
8205,82,Genevois Français,99224,242769,153954.5,10753,17851,27638,16885,5373,9176,12203,15005,21124,25197,30694,40097,7.5,17933.45,21303.36,0.3886
8206,82,Chablais,32954,80500,53664.2,10875,16176,23050,12175,6905,9662,11956,14028,18528,21259,25169,31960,4.6,15017.27,18629.58,0.3321
8207,82,Vallée-de-l'Arve,60093,155495,102900.9,10851,15850,21997,11146,6975,9719,11919,13887,17917,20435,23870,30342,4.4,14354.37,18243.51,0.3272
8208,82,Annecy,92781,229039,153005.3,11771,16913,23359,11588,7596,10568,12873,14932,19097,21713,25375,32255,4.2,15262.58,19344.63,0.3195
8209,82,Belley,17679,44046,29139.8,9892,14440,19783,9892,6315,8841,10850,12713,16384,18489,21320,26387,4.2,13956.82,16100.70,0.3121
8210,82,Ambérieu,30781,80056,53424.7,10561,15020,20313,9752,6953,9561,11540,13314,16913,19022,21981,27112,3.9,11266.62,16631.01,0.2972
8211,82,Lyon,655202,1624102,1043113.1,10387,16103,22903,12516,5871,9037,11623,13906,18424,21171,25020,31983,5.4,15608.53,18457.34,0.3502
8212,82,Loire-centre,29582,74329,49884.2,9093,13099,18022,8929,6050,8220,9899,11503,14820,16796,19537,24546,4.1,11817.33,14910.43,0.3176
8213,82,Saint-Etienne,197320,482101,311257.7,9183,13903,19346,10163,5262,8024,10249,12145,15795,18016,20979,26399,5.0,12682.40,15641.42,0.3363
8214,82,Vienne-Roussillon,53706,140195,92116.3,9758,14713,20339,10581,5865,8649,10823,12752,16689,18964,21939,27205,4.6,13027.88,16342.88,0.3242
8215,82,Bourgoin-La Tour-du-Pin,57910,151308,101781.8,10074,14581,19872,9798,6495,9000,11006,12865,16407,18585,21476,26646,4.1,12421.25,16298.84,0.3109
8216,82,Chambéry,86702,208266,136254.7,10619,15634,21631,11012,6497,9447,11715,13706,17668,20134,23493,29389,4.5,13050.91,17624.85,0.3243
8217,82,Tarentaise,41896,101394,66944.9,10394,14822,20291,9897,6724,9357,11329,13109,16677,18921,22028,27641,4.1,13239.52,16952.87,0.3201
8218,82,Maurienne,17387,41607,27141.3,10415,14609,19765,9350,6956,9511,11275,12960,16431,18562,21371,26073,3.7,10361.91,16155.45,0.2907
8219,82,Voiron,49966,132298,87214.9,10330,14852,20349,10019,6854,9329,11271,13086,16703,18948,22009,27461,4.0,11470.19,16644.78,0.3048
8220,82,Annonay,23488,59604,39587.9,9552,13767,18446,8894,6218,8585,10447,12155,15421,17348,19860,24474,3.9,13388.97,15286.85,0.3075
8221,82,Drôme-Ardèche nord,32040,82040,53433.4,8953,13294,18307,9354,5771,7986,9845,11613,15006,17045,19760,24648,4.3,13333.81,14940.74,0.3250
8222,82,Romans-Saint-Marcellin,45714,115425,75699.7,8938,13326,18536,9598,5258,7930,9894,11657,15117,17259,20065,25469,4.8,10725.68,14996.97,0.3308
8223,82,Grenoble,231435,562961,357567.8,10648,16110,22877,12229,6173,9363,11770,13954,18430,21169,24905,31476,5.1,13984.09,18272.85,0.3364
8224,82,Crest-Die,14718,35890,23946.2,8431,12749,17992,9561,4963,7465,9343,11053,14548,16705,19658,24749,5.0,10830.61,14443.40,0.3378
8225,82,Drôme-Ardèche centre,91002,222916,144890.1,9399,14130,19733,10334,5613,8297,10428,12307,16090,18378,21487,26972,4.8,14150.03,15970.05,0.3338
8226,82,Aubenas,36009,84091,53534.3,8247,12634,18042,9796,4485,7252,9190,10928,14435,16671,19629,24710,5.5,17399.20,14394.16,0.3514
8227,82,Drôme-Ardèche sud,62047,155010,100956.3,8695,13440,19118,10423,4924,7622,9729,11600,15416,17727,20794,26301,5.3,12609.98,15217.75,0.3424
8311,83,Aurillac,34425,82116,53704.5,8551,13043,18632,10081,5409,7626,9471,11213,14952,17232,20369,26009,4.8,11278.07,14984.50,0.3388
8313,83,Mauriac,13889,32198,20785.5,7463,11071,15956,8493,4633,6645,8182,9556,12740,14753,17356,22201,4.8,9534.42,12856.91,0.3400
8314,83,Saint-Flour,14967,36464,23389.5,7280,10896,15879,8599,4493,6501,7995,9360,12545,14657,17405,22588,5.0,10752.67,12928.11,0.3533
8324,83,Clermont-Ferrand,199780,468200,304345.1,10028,15119,21253,11225,6098,8861,11130,13145,17203,19708,23085,28988,4.8,19513.36,17105.21,0.3320
8325,83,Gannat,6065,14654,9526.5,8488,12417,17522,9034,5260,7511,9310,10864,14190,16260,19123,24077,4.6,10132.33,14124.50,0.3281
8331,83,Issoire,22071,51977,35126.7,9224,13377,18158,8934,6097,8318,10088,11755,15024,17007,19578,24117,4.0,11295.18,14939.46,0.3109
8333,83,Brioude,12614,29486,19810.1,7884,11949,16968,9084,4966,7070,8676,10266,13696,15749,18538,23556,4.7,10579.12,13677.71,0.3365
8343,83,Montluçon,56206,125942,84286.6,8958,13158,18410,9452,5403,7958,9848,11485,14941,17089,19938,24870,4.6,10776.28,14801.48,0.3271
8351,83,Moulins,33661,78824,52173.9,9156,13662,19247,10091,5372,8081,10060,11858,15541,17850,20908,26161,4.9,11592.27,15359.79,0.3328
8352,83,Dompierre-sur-Besbre,9144,21964,14638.0,7952,11434,16121,8169,5257,7137,8705,10038,13023,14960,17391,21801,4.1,9001.30,13055.51,0.3197
8362,83,Le Puy-en-Velay,40525,98452,64017.7,8430,12787,18207,9777,5123,7519,9287,11024,14632,16861,19856,24998,4.9,11311.75,14568.23,0.3377
8372,83,Yssingeaux,27475,71764,47535.5,9140,13117,17854,8714,6210,8276,9981,11593,14731,16622,19265,23762,3.8,12581.34,14780.86,0.3083
8381,83,Thiers,15694,37695,24930.8,8579,12900,17935,9356,5202,7584,9572,11326,14629,16670,19539,24680,4.7,11351.40,14649.69,0.3329
8382,83,Ambert,12899,30196,19640.1,8303,12327,17356,9053,5305,7464,9129,10701,14043,16119,18887,23688,4.5,10426.06,14058.16,0.3276
8391,83,Vichy,48117,107919,72371.8,9146,13541,19035,9889,5599,8144,10094,11813,15427,17671,20697,26354,4.7,11508.88,15466.46,0.3342
8392,83,Saint-Pourcain-sur-Sioule,8759,21027,13727.5,8627,12677,17489,8862,5584,7800,9460,11092,14379,16381,18825,23098,4.1,9767.39,14027.96,0.3128
9101,91,Carcassonne,75949,183379,119133.8,7894,12310,17857,9963,4164,6886,8823,10590,14212,16488,19528,24957,6.0,13335.64,14114.10,0.3603
9102,91,Narbonne,54437,126391,87085.5,7486,11934,17523,10037,3689,6432,8453,10214,13839,16117,19187,24612,6.7,11402.23,13724.82,0.3701
9103,91,Alès-La Grand-Combe,57348,133761,89582.9,7749,12035,17249,9500,3574,6590,8699,10473,13815,15960,18875,23999,6.7,10811.84,13627.74,0.3620
9104,91,Bagnols-sur-Cèze,40437,103151,69405.4,9177,14380,20707,11530,5010,8014,10298,12326,16563,19140,22651,28781,5.7,13167.28,16434.14,0.3534
9105,91,Ganges-Le Vigan,17051,39979,26053.6,7654,11810,17076,9422,3826,6678,8568,10273,13584,15709,18646,23549,6.2,10053.28,13410.93,0.3536
9106,91,Nîmes,143976,354618,236311.2,7686,12906,19021,11335,3403,6410,8816,10903,15026,17540,20820,26568,7.8,12248.47,14743.27,0.3794
9107,91,Béziers-Saint-Pons,109298,255669,177846.5,7315,11863,17463,10148,3373,6221,8279,10103,13791,16076,19195,24685,7.3,12821.83,13790.54,0.3834
9108,91,Montpellier,228452,531005,345612.1,8449,14255,21241,12792,3851,7113,9692,11982,16659,19506,23328,29880,7.8,13791.62,16408.39,0.3809
9109,91,Sète,42016,101383,71542.6,7985,12788,18491,10506,3924,6849,9067,10970,14786,17075,20181,25437,6.5,11126.24,14365.60,0.3579
9110,91,Lozère,30176,73509,46789.2,8399,12841,18363,9964,5229,7502,9303,11071,14819,17062,20032,24997,4.8,10811.47,14575.70,0.3313
9111,91,Perpignan,169514,392803,269263.6,7650,12461,18384,10734,3587,6541,8696,10594,14486,16909,20130,25793,7.2,11804.08,14300.83,0.3743
